#name	spanning reads	mapping score(1 is good)	seq agreement near breakpoint (1 is good)	avg frac of reads at loci in fusion	3' breakpoint	5' breakpoint
HSBP1L1--BRAT1	1	1.0	1.0	0.004	3'-BRAT1-chr7-2543324-0.004	5'-HSBP1L1-chr18-79968183-0.003
MYL6--BRAT1	1	1.0	1.0	0.002	3'-BRAT1-chr7-2543326-0.004	5'-MYL6-chr12-56159622-0.0
CLU--ACTB	1	1.0	1.0	0.0	3'-ACTB-chr7-5529591-0.0	5'-CLU-chr8-27614700-0.0
KARS--ACTB	1	1.0	1.0	0.001	3'-ACTB-chr7-5528689-0.0	5'-KARS-chr16-75631857-0.002
CISD1--ACTB	1	1.0	1.0	0.001	3'-ACTB-chr7-5530601-0.0	5'-CISD1-chr10-58289024-0.001
PYROXD2--ACTB	1	1.0	1.0	0.125	3'-ACTB-chr7-5530601-0.0	5'-PYROXD2-chr10-98414132-0.25
ACTB--RALY	1	1.0	1.0	0.001	3'-RALY-chr20-34080265-0.002	5'-ACTB-chr7-5530601-0.0
PSMA7--ACTB	1	1.0	1.0	0.0	3'-ACTB-chr7-5530601-0.0	5'-PSMA7-chr20-62138245-0.0
EIF2AK1--PTBP3	1	1.0	1.0	0.009	3'-PTBP3-chr9-112222931-0.013	5'-EIF2AK1-chr7-6052908-0.006
EIF2AK1--SURF6	1	1.0	0.5	0.008	3'-SURF6-chr9-133331226-0.01	5'-EIF2AK1-chr7-6059169-0.006
ANO9--RAC1	1	1.0	1.0	0.015	3'-RAC1-chr7-6403966-0.0	5'-ANO9-chr11-441973-0.029
CBR3-AS1--PHF14	1	1.0	1.0	0.048	3'-PHF14-chr7-11169609-0.005	5'-CBR3-AS1-chr21-36156317-0.091
LCMT2--TMEM106B	1	1.0	1.0	0.037	3'-TMEM106B-chr7-12232727-0.007	5'-LCMT2-chr15-43330859-0.067
RP11-511H23.2--TGS1	1	1.0	1.0	0.174	3'-TGS1-chr8-55825444-0.015	5'-RP11-511H23.2-chr7-17943697-0.333
CCDC126--AC005682.6	1	1.0	1.0	0.526	3'-AC005682.6-chr7-22870038-1.0	5'-CCDC126-chr7-23598051-0.053
RHNO1--GPNMB	1	1.0	1.0	0.005	3'-GPNMB-chr7-23258043-0.002	5'-RHNO1-chr12-2887956-0.008
MRPL16--GPNMB	1	1.0	1.0	0.002	3'-GPNMB-chr7-23275106-0.002	5'-MRPL16-chr11-59810776-0.002
HNRNPA2B1--TC2N	1	1.0	1.0	0.003	3'-TC2N-chr14-91813727-0.005	5'-HNRNPA2B1-chr7-26197416-0.001
HNRNPA2B1--FKBP3	1	1.0	1.0	0.002	3'-FKBP3-chr14-45134478-0.002	5'-HNRNPA2B1-chr7-26200746-0.001
ZMYND8--CPVL	1	1.0	1.0	0.007	3'-CPVL-chr7-29092704-0.002	5'-ZMYND8-chr20-47294692-0.013
TRAM1--GARS	1	1.0	1.0	0.002	3'-GARS-chr7-30633893-0.002	5'-TRAM1-chr8-70608368-0.001
FKBP9--RPL19	1	1.0	1.0	0.005	3'-RPL19-chr17-39204720-0.0	5'-FKBP9-chr7-32996350-0.01
KRT19--FKBP9	1	1.0	1.0	0.005	3'-FKBP9-chr7-33006912-0.01	5'-KRT19-chr17-41527020-0.0
ANLN--BCO2	1	1.0	1.0	0.502	3'-BCO2-chr11-112224284-1.0	5'-ANLN-chr7-36415886-0.005
GPR56--COA1	1	1.0	1.0	0.002	3'-COA1-chr7-43631294-0.001	5'-GPR56-chr16-57620135-0.003
COA1--LINC01492	1	1.0	1.0	0.251	3'-LINC01492-chr9-103205882-0.5	5'-COA1-chr7-43729515-0.001
COA1--KDM4B	1	1.0	0.5	0.017	3'-KDM4B-chr19-5145343-0.033	5'-COA1-chr7-43729491-0.001
DBNL--CHCHD1	1	1.0	1.0	0.002	3'-CHCHD1-chr10-73783366-0.001	5'-DBNL-chr7-44060154-0.002
TMED4--CAPZA2	1	1.0	1.0	0.001	3'-CAPZA2-chr7-116888150-0.001	5'-TMED4-chr7-44578482-0.001
TMED4--DNASE2	1	1.0	1.0	0.002	3'-DNASE2-chr19-12875507-0.003	5'-TMED4-chr7-44582231-0.001
TMED4--DSG2	1	1.0	1.0	0.005	3'-DSG2-chr18-31548856-0.008	5'-TMED4-chr7-44582214-0.001
SRPR--OGDH	1	1.0	1.0	0.005	3'-OGDH-chr7-44708993-0.005	5'-SRPR-chr11-126268869-0.004
CCT6A--TBRG4	1	1.0	1.0	0.002	3'-TBRG4-chr7-45102028-0.002	5'-CCT6A-chr7-56051855-0.001
HMG20B--SEPT7P2	1	1.0	1.0	0.015	3'-SEPT7P2-chr7-45724482-0.028	5'-HMG20B-chr19-3573801-0.001
HUS1--TPM4	1	1.0	1.0	0.005	3'-TPM4-chr19-16103003-0.001	5'-HUS1-chr7-47979551-0.008
GLUD1P3--SEC61G	1	1.0	1.0	0.072	3'-SEC61G-chr7-54757596-0.001	5'-GLUD1P3-chr10-73730874-0.143
PHKG1--FBLN1	1	1.0	1.0	0.013	3'-FBLN1-chr22-45535757-0.002	5'-PHKG1-chr7-56080668-0.024
SPTSSA--CRCP	1	1.0	1.0	0.003	3'-CRCP-chr7-66154561-0.004	5'-SPTSSA-chr14-34456705-0.001
NGDN--TMEM248	1	1.0	1.0	0.005	3'-TMEM248-chr7-66958549-0.006	5'-NGDN-chr14-23475256-0.003
POLR2L--SBDS	1	1.0	1.0	0.001	3'-SBDS-chr7-66995585-0.001	5'-POLR2L-chr11-840379-0.0
NET1--BAZ1B	1	1.0	1.0	0.005	3'-BAZ1B-chr7-73489305-0.007	5'-NET1-chr10-5456168-0.003
ABHD11--TANGO2	1	1.0	1.0	0.007	3'-TANGO2-chr22-20065925-0.012	5'-ABHD11-chr7-73738800-0.002
CDC6--RFC2	1	1.0	1.0	0.002	3'-RFC2-chr7-74254401-0.002	5'-CDC6-chr17-40302916-0.001
PNPO--RFC2	1	1.0	1.0	0.006	3'-RFC2-chr7-74254387-0.002	5'-PNPO-chr17-47948285-0.01
YWHAG--ARHGDIA	1	1.0	0.5	0.003	3'-ARHGDIA-chr17-81867824-0.001	5'-YWHAG-chr7-76358989-0.004
KIAA1468--RSBN1L	1	1.0	1.0	0.022	3'-RSBN1L-chr7-77783022-0.004	5'-KIAA1468-chr18-62261635-0.04
GTPBP10--CASC4	1	1.0	1.0	0.009	3'-CASC4-chr15-44415757-0.008	5'-GTPBP10-chr7-90385805-0.009
GTPBP10--CHP1	1	1.0	1.0	0.007	3'-CHP1-chr15-41281879-0.006	5'-GTPBP10-chr7-90385777-0.009
ALDOA--CYP51A1	1	1.0	1.0	0.002	3'-CYP51A1-chr7-92134407-0.003	5'-ALDOA-chr16-30070413-0.0
RABAC1--CYP51A1	1	1.0	1.0	0.002	3'-CYP51A1-chr7-92134477-0.003	5'-RABAC1-chr19-41958321-0.001
ANO9--PDK4	1	1.0	1.0	0.034	3'-PDK4-chr7-95592941-0.038	5'-ANO9-chr11-441957-0.029
ERAL1--SHFM1	1	1.0	1.0	0.001	3'-SHFM1-chr7-96693515-0.0	5'-ERAL1-chr17-28861060-0.001
LINC01004--ACN9	1	1.0	1.0	0.04	3'-ACN9-chr7-97181302-0.003	5'-LINC01004-chr7-105013052-0.077
ASNS--ZNF613	1	1.0	1.0	0.049	3'-ZNF613-chr19-51929749-0.091	5'-ASNS-chr7-97853193-0.006
BAIAP2L1--TPD52	1	1.0	1.0	0.004	3'-TPD52-chr8-80171535-0.0	5'-BAIAP2L1-chr7-98370121-0.009
RNPS1--ARPC1A	1	1.0	1.0	0.002	3'-ARPC1A-chr7-99366259-0.002	5'-RNPS1-chr16-2267836-0.002
ARPC1B--GAPDH	1	1.0	1.0	0.0	3'-GAPDH-chr12-6538370-0.0	5'-ARPC1B-chr7-99388195-0.0
ARPC1B--ANKRD16	1	1.0	1.0	0.1	3'-ANKRD16-chr10-5880378-0.2	5'-ARPC1B-chr7-99394120-0.0
NOP9--ARPC1B	1	1.0	1.0	0.026	3'-ARPC1B-chr7-99394779-0.0	5'-NOP9-chr14-24299964-0.053
BUD31--ZDHHC16	1	1.0	1.0	0.004	3'-ZDHHC16-chr10-97457363-0.006	5'-BUD31-chr7-99416260-0.001
ZKSCAN1--PGAM5	1	1.0	1.0	0.038	3'-PGAM5-chr12-132722729-0.071	5'-ZKSCAN1-chr7-100035980-0.006
ACADVL--MCM7	1	1.0	1.0	0.015	3'-MCM7-chr7-100101404-0.002	5'-ACADVL-chr17-7222830-0.029
EXOSC4--MCM7	1	1.0	1.0	0.002	3'-MCM7-chr7-100101379-0.002	5'-EXOSC4-chr8-144080645-0.002
TRIP6--NDUFB1	1	1.0	0.5	0.002	3'-NDUFB1-chr14-92116225-0.001	5'-TRIP6-chr7-100867949-0.002
FAM210B--PMPCB	1	1.0	1.0	0.003	3'-PMPCB-chr7-103322530-0.002	5'-FAM210B-chr20-56365155-0.003
KMT2E--PUS7	1	1.0	1.0	0.008	3'-PUS7-chr7-105502050-0.011	5'-KMT2E-chr7-105023154-0.005
SYPL1--KRT8	1	1.0	1.0	0.001	3'-KRT8-chr12-52897470-0.0	5'-SYPL1-chr7-106112325-0.001
DUS4L--HBP1	1	1.0	1.0	0.014	3'-HBP1-chr7-107201870-0.005	5'-DUS4L-chr7-107563899-0.023
ST7--AC004112.4	1	1.0	1.0	0.028	3'-AC004112.4-chr7-112387339-0.05	5'-ST7-chr7-116953691-0.005
NUBPL--MDFIC	1	1.0	1.0	0.046	3'-MDFIC-chr7-115016645-0.071	5'-NUBPL-chr14-31599379-0.021
HILPDA--MET	1	1.0	1.0	0.018	3'-MET-chr7-116798384-0.034	5'-HILPDA-chr7-128457534-0.002
NRF1--ST7	1	1.0	1.0	0.021	3'-ST7-chr7-117230101-0.005	5'-NRF1-chr7-129611824-0.038
UBAP1--WASL	1	1.0	1.0	0.005	3'-WASL-chr7-123709226-0.002	5'-UBAP1-chr9-34179240-0.007
RP11-12G12.7--RBM28	1	1.0	1.0	0.007	3'-RBM28-chr7-128304920-0.006	5'-RP11-12G12.7-chr13-100088916-0.008
DDA1--IMPDH1	1	1.0	1.0	0.002	3'-IMPDH1-chr7-128394602-0.001	5'-DDA1-chr19-17319687-0.003
METTL2B--SNAP23	1	1.0	1.0	0.005	3'-SNAP23-chr15-42532822-0.007	5'-METTL2B-chr7-128502405-0.004
CALU--ITFG1	1	1.0	1.0	0.002	3'-ITFG1-chr16-47229315-0.003	5'-CALU-chr7-128771473-0.001
LIMA1--UBE2H	1	1.0	1.0	0.005	3'-UBE2H-chr7-129849314-0.006	5'-LIMA1-chr12-50197585-0.003
ZMYM5--TMEM209	1	1.0	1.0	0.011	3'-TMEM209-chr7-130205465-0.005	5'-ZMYM5-chr13-19823951-0.018
MEST--CBR1	1	1.0	1.0	0.001	3'-CBR1-chr21-36073164-0.001	5'-MEST-chr7-130506190-0.001
RRAGA--EXOC4	1	1.0	1.0	0.009	3'-EXOC4-chr7-134064547-0.014	5'-RRAGA-chr9-19051021-0.005
TMEM140--TRIM14	1	1.0	1.0	0.022	3'-TRIM14-chr9-98084726-0.008	5'-TMEM140-chr7-135170721-0.037
AGK--NDUFB2	1	1.0	1.0	0.004	3'-NDUFB2-chr7-140706635-0.0	5'-AGK-chr7-141555567-0.007
ATG9B--MAL2	1	1.0	1.0	0.006	3'-MAL2-chr8-119222829-0.0	5'-ATG9B-chr7-151014631-0.013
PAXIP1-AS1--KIAA1731NL	1	1.0	1.0	0.081	3'-KIAA1731NL-chr17-78900680-0.071	5'-PAXIP1-AS1-chr7-155004861-0.091
GIPC1--NCAPG2	1	1.0	1.0	0.009	3'-NCAPG2-chr7-158704787-0.015	5'-GIPC1-chr19-14478148-0.003
TNKS--RB1CC1	1	1.0	1.0	0.034	3'-RB1CC1-chr8-52714447-0.008	5'-TNKS-chr8-9778890-0.059
FDFT1--BPTF	1	1.0	1.0	0.004	3'-BPTF-chr17-67945565-0.005	5'-FDFT1-chr8-11838665-0.002
INTS10--MED6	1	1.0	1.0	0.011	3'-MED6-chr14-70592978-0.011	5'-INTS10-chr8-19844238-0.012
KAT5--RP11-1149O23.4	1	1.0	1.0	0.171	3'-RP11-1149O23.4-chr8-23230913-0.333	5'-KAT5-chr11-65714911-0.008
DUSP4--ELP3	1	1.0	1.0	0.015	3'-ELP3-chr8-28184968-0.029	5'-DUSP4-chr8-29340581-0.002
ST3GAL4--ERLIN2	1	1.0	1.0	0.022	3'-ERLIN2-chr8-37757388-0.042	5'-ST3GAL4-chr11-126360387-0.002
RAB11FIP1--TMED10	1	1.0	1.0	0.004	3'-TMED10-chr14-75132147-0.001	5'-RAB11FIP1-chr8-37899497-0.007
LPCAT3--DDHD2	1	1.0	1.0	0.017	3'-DDHD2-chr8-38273212-0.031	5'-LPCAT3-chr12-7018508-0.003
WHSC1L1--ZBTB44	1	1.0	1.0	0.021	3'-ZBTB44-chr11-130227184-0.033	5'-WHSC1L1-chr8-38382274-0.009
SLC20A2--PRRG4	1	1.0	1.0	0.05	3'-PRRG4-chr11-32856867-0.071	5'-SLC20A2-chr8-42530768-0.03
POMK--C9orf78	1	1.0	1.0	0.128	3'-C9orf78-chr9-129827901-0.005	5'-POMK-chr8-43124027-0.25
MCM4--GPR56	1	1.0	1.0	0.005	3'-GPR56-chr16-57665025-0.003	5'-MCM4-chr8-47969983-0.007
MCM4--EIF2S3	1	1.0	1.0	0.005	3'-EIF2S3-chrX-24077968-0.004	5'-MCM4-chr8-47976980-0.007
ATP5O--LYPLA1	1	1.0	1.0	0.001	3'-LYPLA1-chr8-54101897-0.002	5'-ATP5O-chr21-33903958-0.0
UBXN2B--FAM110B	1	1.0	1.0	0.139	3'-FAM110B-chr8-58147699-0.25	5'-UBXN2B-chr8-58416953-0.027
DNAJC17--ASPH	1	1.0	0.5	0.043	3'-ASPH-chr8-61714566-0.003	5'-DNAJC17-chr15-40767990-0.083
TRAM1--MRPS28	1	1.0	1.0	0.001	3'-MRPS28-chr8-79919150-0.0	5'-TRAM1-chr8-70608339-0.001
TRAM1--IQGAP1	1	1.0	1.0	0.005	3'-IQGAP1-chr15-90491441-0.008	5'-TRAM1-chr8-70608303-0.001
XKR9--TRAM1	1	1.0	1.0	0.101	3'-TRAM1-chr8-70608347-0.001	5'-XKR9-chr8-70681540-0.2
TRAM1--SUGT1	1	1.0	1.0	0.039	3'-SUGT1-chr13-52688777-0.077	5'-TRAM1-chr8-70608288-0.001
GOSR1--LACTB2	1	1.0	1.0	0.002	3'-LACTB2-chr8-70661897-0.0	5'-GOSR1-chr17-30492754-0.003
ZHX2--LACTB2	1	1.0	1.0	0.004	3'-LACTB2-chr8-70661900-0.0	5'-ZHX2-chr8-122781947-0.008
LACTB2--NBN	1	1.0	1.0	0.001	3'-NBN-chr8-89969219-0.001	5'-LACTB2-chr8-70653244-0.0
TERF1--KDM4B	1	1.0	1.0	0.017	3'-KDM4B-chr19-5152902-0.033	5'-TERF1-chr8-73047749-0.001
TMEM254--RP11-531A24.5	1	1.0	1.0	0.17	3'-RP11-531A24.5-chr8-73059010-0.333	5'-TMEM254-chr10-80086628-0.006
TMED10--TCEB1	1	1.0	1.0	0.001	3'-TCEB1-chr8-73972098-0.0	5'-TMED10-chr14-75176597-0.001
IER5L--TCEB1	1	1.0	1.0	0.029	3'-TCEB1-chr8-73972107-0.0	5'-IER5L-chr9-129178257-0.059
ATP2C2--TMEM70	1	1.0	1.0	0.005	3'-TMEM70-chr8-73981789-0.001	5'-ATP2C2-chr16-84398585-0.009
NUDT21--PEX2	1	1.0	1.0	0.003	3'-PEX2-chr8-76982718-0.002	5'-NUDT21-chr16-56451351-0.004
CDC26--PEX2	1	1.0	1.0	0.004	3'-PEX2-chr8-76982712-0.002	5'-CDC26-chr9-113264201-0.005
PEX2--FAM63B	1	1.0	1.0	0.009	3'-FAM63B-chr15-58861894-0.016	5'-PEX2-chr8-77000078-0.002
CYB561--PEX2	1	1.0	1.0	0.003	3'-PEX2-chr8-77000115-0.002	5'-CYB561-chr17-63433163-0.003
GDPD3--PEX2	1	1.0	1.0	0.002	3'-PEX2-chr8-77000107-0.002	5'-GDPD3-chr16-30105012-0.001
SERF2--TPD52	1	1.0	1.0	0.0	3'-TPD52-chr8-80171524-0.0	5'-SERF2-chr15-43794047-0.0
SON--TPD52	1	1.0	1.0	0.001	3'-TPD52-chr8-80171543-0.0	5'-SON-chr21-33549564-0.002
ZNF704--PHLPP1	1	1.0	1.0	0.03	3'-PHLPP1-chr18-62948324-0.056	5'-ZNF704-chr8-80778239-0.004
CHMP4C--RP11-983P16.4	1	1.0	1.0	0.078	3'-RP11-983P16.4-chr12-53043370-0.143	5'-CHMP4C-chr8-81758629-0.013
CHMP4C--GTPBP3	1	1.0	1.0	0.015	3'-GTPBP3-chr19-17342729-0.017	5'-CHMP4C-chr8-81758629-0.013
CALB1--RALYL	1	1.0	1.0	0.264	3'-RALYL-chr8-84921836-0.5	5'-CALB1-chr8-90082103-0.028
BCCIP--CPNE3	1	1.0	1.0	0.002	3'-CPNE3-chr8-86559573-0.001	5'-BCCIP-chr10-125833946-0.002
RPL19--RPL30	1	1.0	1.0	0.0	3'-RPL30-chr8-98045526-0.0	5'-RPL19-chr17-39204719-0.0
RAE1--COX6C	1	1.0	1.0	0.01	3'-COX6C-chr8-99891983-0.0	5'-RAE1-chr20-57351384-0.02
YWHAZ--CMC2	1	1.0	1.0	0.001	3'-CMC2-chr16-81006864-0.001	5'-YWHAZ-chr8-100919553-0.001
DHRS2--YWHAZ	1	1.0	1.0	0.001	3'-YWHAZ-chr8-100951964-0.001	5'-DHRS2-chr14-23645636-0.0
GRB2--EIF3H	1	1.0	1.0	0.002	3'-EIF3H-chr8-116644214-0.0	5'-GRB2-chr17-75320228-0.004
IKBKAP--EIF3H	1	1.0	1.0	0.018	3'-EIF3H-chr8-116726174-0.0	5'-IKBKAP-chr9-108934122-0.037
DSTN--EIF3H	1	1.0	1.0	0.0	3'-EIF3H-chr8-116726150-0.0	5'-DSTN-chr20-17607359-0.0
SAMD12--EXT1	1	1.0	1.0	0.009	3'-EXT1-chr8-117911994-0.016	5'-SAMD12-chr8-118621945-0.002
ZNF761--MAL2	1	1.0	1.0	0.007	3'-MAL2-chr8-119243787-0.0	5'-ZNF761-chr19-53449524-0.015
ARID4A--MAL2	1	1.0	1.0	0.011	3'-MAL2-chr8-119245669-0.0	5'-ARID4A-chr14-58330106-0.021
RP13-726E6.2--TAF2	1	1.0	1.0	0.126	3'-TAF2-chr8-119762608-0.002	5'-RP13-726E6.2-chr11-3581269-0.25
HNRNPC--MTBP	1	1.0	1.0	0.004	3'-MTBP-chr8-120523634-0.006	5'-HNRNPC-chr14-21269420-0.001
RPS6--ZHX1	1	1.0	1.0	0.003	3'-ZHX1-chr8-123274279-0.006	5'-RPS6-chr9-19376390-0.0
XRN2--ATAD2	1	1.0	1.0	0.002	3'-ATAD2-chr8-123361648-0.001	5'-XRN2-chr20-21303474-0.003
RHBDD3--FAM91A1	1	1.0	1.0	0.009	3'-FAM91A1-chr8-123815447-0.006	5'-RHBDD3-chr22-29267979-0.011
MELK--NDUFB9	1	1.0	1.0	0.006	3'-NDUFB9-chr8-124549978-0.0	5'-MELK-chr9-36572990-0.012
NDUFB9--CLASRP	1	1.0	1.0	0.007	3'-CLASRP-chr19-45067349-0.014	5'-NDUFB9-chr8-124549979-0.0
ZBTB1--NDUFB9	1	1.0	1.0	0.007	3'-NDUFB9-chr8-124549969-0.0	5'-ZBTB1-chr14-64521656-0.015
ZNF682--KIAA0196	1	1.0	1.0	0.103	3'-KIAA0196-chr8-125028710-0.005	5'-ZNF682-chr19-20039478-0.2
FAM84B--USP22	1	1.0	1.0	0.01	3'-USP22-chr17-21002339-0.003	5'-FAM84B-chr8-126554089-0.018
MED24--PVT1	1	1.0	1.0	0.014	3'-PVT1-chr8-127860276-0.024	5'-MED24-chr17-40019296-0.004
SLC45A4--LINC00824	1	1.0	1.0	0.25	3'-LINC00824-chr8-128428385-0.333	5'-SLC45A4-chr8-141254453-0.167
RP11-30J20.1--SLC39A11	1	1.0	1.0	0.504	3'-SLC39A11-chr17-72849678-0.008	5'-RP11-30J20.1-chr8-136675324-1.0
CHRAC1--MTPAP	1	1.0	1.0	0.053	3'-MTPAP-chr10-30313342-0.083	5'-CHRAC1-chr8-140516243-0.022
CXorf40B--MROH6	1	1.0	1.0	0.009	3'-MROH6-chr8-143569769-0.011	5'-CXorf40B-chrX-149938489-0.008
FAM213A--FAM83H	1	1.0	1.0	0.015	3'-FAM83H-chr8-143725423-0.029	5'-FAM213A-chr10-80432433-0.001
Metazoa_SRP--FAM83H-AS1	1	1.0	1.0	0.079	3'-FAM83H-AS1-chr8-143746335-0.032	5'-Metazoa_SRP-chr14-49853791-0.125
POLR2L--SLC52A2	1	1.0	1.0	0.002	3'-SLC52A2-chr8-144361271-0.004	5'-POLR2L-chr11-842529-0.0
RPL8--RPL19	1	1.0	1.0	0.0	3'-RPL19-chr17-39204727-0.0	5'-RPL8-chr8-144792403-0.0
RPL8--TSPO	1	1.0	1.0	0.001	3'-TSPO-chr22-43163241-0.001	5'-RPL8-chr8-144792389-0.0
CKLF--RIC1	1	1.0	1.0	0.045	3'-RIC1-chr9-5765799-0.083	5'-CKLF-chr16-66566067-0.006
PACSIN2--KIAA2026	1	1.0	1.0	0.034	3'-KIAA2026-chr9-5944933-0.059	5'-PACSIN2-chr22-43015119-0.008
CCAR1--B4GALT1	1	1.0	1.0	0.005	3'-B4GALT1-chr9-33167336-0.006	5'-CCAR1-chr10-68788316-0.005
POLR1E--PTPRJ	1	1.0	1.0	0.042	3'-PTPRJ-chr11-48131629-0.059	5'-POLR1E-chr9-37503328-0.026
HNRNPK--VPS35	1	1.0	1.0	0.002	3'-VPS35-chr16-46660075-0.002	5'-HNRNPK-chr9-83980219-0.001
ZNF484--RP11-486A14.2	1	1.0	1.0	0.183	3'-RP11-486A14.2-chr12-93377763-0.2	5'-ZNF484-chr9-92856320-0.167
FANCC--C9orf3	1	1.0	1.0	0.053	3'-C9orf3-chr9-95087156-0.005	5'-FANCC-chr9-95317715-0.1
SIVA1--C9orf3	1	1.0	1.0	0.004	3'-C9orf3-chr9-95087158-0.005	5'-SIVA1-chr14-104753320-0.002
C9orf156--ERP44	1	1.0	1.0	0.013	3'-ERP44-chr9-100098991-0.004	5'-C9orf156-chr9-97913559-0.023
ANP32B--HNRNPUL2	1	1.0	1.0	0.009	3'-HNRNPUL2-chr11-62727196-0.016	5'-ANP32B-chr9-98015387-0.002
PARPBP--CORO2A	1	1.0	1.0	0.011	3'-CORO2A-chr9-98192635-0.011	5'-PARPBP-chr12-102157544-0.011
TBC1D2--ITFG1	1	1.0	1.0	0.013	3'-ITFG1-chr16-47155636-0.003	5'-TBC1D2-chr9-98255217-0.023
TMEM38B--NAP1L1	1	1.0	1.0	0.004	3'-NAP1L1-chr12-76046619-0.002	5'-TMEM38B-chr9-105774346-0.005
PTPN3--IKBKAP	1	1.0	1.0	0.025	3'-IKBKAP-chr9-108882187-0.037	5'-PTPN3-chr9-109498291-0.013
LINC00674--TMEM245	1	1.0	1.0	0.096	3'-TMEM245-chr9-109019982-0.024	5'-LINC00674-chr17-68115650-0.167
KIAA1958--STAU1	1	1.0	1.0	0.033	3'-STAU1-chr20-49130777-0.003	5'-KIAA1958-chr9-112662372-0.062
POLE3--DHTKD1	1	1.0	1.0	0.008	3'-DHTKD1-chr10-12123221-0.011	5'-POLE3-chr9-113410359-0.005
ST6GALNAC2--MEGF9	1	1.0	1.0	0.085	3'-MEGF9-chr9-120603561-0.167	5'-ST6GALNAC2-chr17-76565347-0.002
ARHGAP1--PSMD5	1	1.0	1.0	0.007	3'-PSMD5-chr9-120842919-0.008	5'-ARHGAP1-chr11-46677760-0.007
C1QBP--PSMB7	1	1.0	1.0	0.001	3'-PSMB7-chr9-124405432-0.001	5'-C1QBP-chr17-5439157-0.0
FAM118A--ASS1	1	1.0	1.0	0.012	3'-ASS1-chr9-130501267-0.001	5'-FAM118A-chr22-45323430-0.023
VPS29--SETX	1	1.0	1.0	0.015	3'-SETX-chr9-132272593-0.03	5'-VPS29-chr12-110500909-0.001
GTF3C5--TCEA2	1	1.0	1.0	0.013	3'-TCEA2-chr20-64064122-0.02	5'-GTF3C5-chr9-133052093-0.007
DPP7--TSPO	1	1.0	1.0	0.001	3'-TSPO-chr22-43163238-0.001	5'-DPP7-chr9-137114725-0.001
LRRC26--HNRNPL	1	1.0	0.5	0.004	3'-HNRNPL-chr19-38849940-0.005	5'-LRRC26-chr9-137168875-0.002
CASC5--ZMYND11	1	1.0	1.0	0.013	3'-ZMYND11-chr10-254358-0.007	5'-CASC5-chr15-40594386-0.019
WDR37--STK32C	1	1.0	1.0	0.025	3'-STK32C-chr10-132209101-0.013	5'-WDR37-chr10-1096247-0.038
CHMP4A--KIN	1	1.0	1.0	0.011	3'-KIN-chr10-7761764-0.021	5'-CHMP4A-chr14-24213488-0.002
RND1--ATP5C1	1	1.0	1.0	0.001	3'-ATP5C1-chr10-7807792-0.0	5'-RND1-chr12-48865870-0.002
CARD10--DHTKD1	1	1.0	1.0	0.131	3'-DHTKD1-chr10-12121434-0.011	5'-CARD10-chr22-37511252-0.25
CKLF--RSU1	1	1.0	1.0	0.005	3'-RSU1-chr10-16593504-0.005	5'-CKLF-chr16-66558348-0.006
UBB--DNAJC1	1	1.0	1.0	0.002	3'-DNAJC1-chr10-22003739-0.004	5'-UBB-chr17-16382739-0.0
MARVELD3--ACBD5	1	1.0	1.0	0.024	3'-ACBD5-chr10-27210919-0.007	5'-MARVELD3-chr16-71641963-0.04
COPE--BMS1	1	1.0	1.0	0.005	3'-BMS1-chr10-42812401-0.009	5'-COPE-chr19-18912118-0.001
MYL12B--CDK1	1	1.0	1.0	0.001	3'-CDK1-chr10-60794843-0.001	5'-MYL12B-chr18-3272900-0.0
ERN1--ARID5B	1	1.0	1.0	0.034	3'-ARID5B-chr10-62085849-0.005	5'-ERN1-chr17-64130144-0.062
MPZL3--PBLD	1	1.0	1.0	0.05	3'-PBLD-chr10-68283799-0.071	5'-MPZL3-chr11-118229827-0.029
RPS9--DDX21	1	1.0	1.0	0.001	3'-DDX21-chr10-68983698-0.002	5'-RPS9-chr19-54205851-0.0
KIAA1279--HK1	1	1.0	1.0	0.004	3'-HK1-chr10-69319010-0.001	5'-KIAA1279-chr10-69016977-0.006
PPA1--EIF3L	1	1.0	1.0	0.001	3'-EIF3L-chr22-37888628-0.001	5'-PPA1-chr10-70233399-0.0
EIF4EBP2--NT5C2	1	1.0	1.0	0.014	3'-NT5C2-chr10-103088413-0.026	5'-EIF4EBP2-chr10-70423909-0.003
EIF4EBP2--PTPRM	1	1.0	1.0	0.064	3'-PTPRM-chr18-8009452-0.125	5'-EIF4EBP2-chr10-70428616-0.003
PSME1--PSAP	1	1.0	1.0	0.001	3'-PSAP-chr10-71851199-0.0	5'-PSME1-chr14-24138226-0.001
RNF114--MICU1	1	1.0	1.0	0.002	3'-MICU1-chr10-72626128-0.004	5'-RNF114-chr20-49953878-0.0
RP11-712L6.5--P4HA1	1	1.0	1.0	0.501	3'-P4HA1-chr10-73096966-0.003	5'-RP11-712L6.5-chr11-126300615-1.0
ST3GAL4-AS1--DNAJC9	1	1.0	1.0	0.252	3'-DNAJC9-chr10-73235441-0.004	5'-ST3GAL4-AS1-chr11-126355536-0.5
GLUD1P3--TAF15	1	1.0	1.0	0.081	3'-TAF15-chr17-35844960-0.019	5'-GLUD1P3-chr10-73735535-0.143
FAM177A1--SAMD8	1	1.0	1.0	0.008	3'-SAMD8-chr10-75178615-0.014	5'-FAM177A1-chr14-35050361-0.002
