#name	spanning reads	mapping score(1 is good)	seq agreement near breakpoint (1 is good)	avg frac of reads at loci in fusion	3' breakpoint	5' breakpoint
TRIB1--DNPH1	1	1.0	1.0	0.008	3'-DNPH1-chr6-43229418-0.001	5'-TRIB1-chr8-125430791-0.015
RN7SK--FLNA	1	1.0	0.5	0.009	3'-FLNA-chrX-154348641-0.001	5'-RN7SK-chr6-52995932-0.017
PHF3--DOCK11	1	1.0	1.0	0.02	3'-DOCK11-chrX-118678711-0.026	5'-PHF3-chr6-63694692-0.014
CD109--PEAK1	1	1.0	1.0	0.014	3'-PEAK1-chr15-77420162-0.023	5'-CD109-chr6-73828311-0.005
CRNDE--COL12A1	1	1.0	1.0	0.007	3'-COL12A1-chr6-75101655-0.012	5'-CRNDE-chr16-54928838-0.003
TMEM30A--HECTD1	1	1.0	1.0	0.005	3'-HECTD1-chr14-31139961-0.007	5'-TMEM30A-chr6-75254169-0.003
BABAM1--SENP6	1	1.0	1.0	0.005	3'-SENP6-chr6-75658974-0.007	5'-BABAM1-chr19-17268428-0.003
ME1--TPM1	1	1.0	1.0	0.001	3'-TPM1-chr15-63052762-0.0	5'-ME1-chr6-83431047-0.002
SNHG5--CSGALNACT2	1	1.0	1.0	0.131	3'-CSGALNACT2-chr10-43185292-0.011	5'-SNHG5-chr6-85678444-0.25
PM20D2--ZNF37A	1	1.0	1.0	0.06	3'-ZNF37A-chr10-38121195-0.038	5'-PM20D2-chr6-89162958-0.083
PRSS23--UFL1	1	1.0	1.0	0.011	3'-UFL1-chr6-96549797-0.022	5'-PRSS23-chr11-86823593-0.001
PTPRK--ATG5	1	1.0	1.0	0.005	3'-ATG5-chr6-106186464-0.005	5'-PTPRK-chr6-128520577-0.005
ASB6--AIM1	1	1.0	1.0	0.015	3'-AIM1-chr6-106570448-0.019	5'-ASB6-chr9-129642114-0.011
QRSL1--CLPP	1	1.0	1.0	0.006	3'-CLPP-chr19-6367072-0.004	5'-QRSL1-chr6-106666054-0.009
FTH1--SEC63	1	1.0	1.0	0.002	3'-SEC63-chr6-107958156-0.003	5'-FTH1-chr11-61967631-0.0
NONO--CDC40	1	1.0	1.0	0.005	3'-CDC40-chr6-110231192-0.007	5'-NONO-chrX-71301166-0.002
P4HA1--NT5DC1	1	1.0	1.0	0.005	3'-NT5DC1-chr6-116244223-0.006	5'-P4HA1-chr10-73096864-0.003
TSPYL1--CCDC22	1	1.0	1.0	0.015	3'-CCDC22-chrX-49250519-0.021	5'-TSPYL1-chr6-116279927-0.009
TSPYL1--RBM3	1	1.0	1.0	0.005	3'-RBM3-chrX-48578281-0.002	5'-TSPYL1-chr6-116279927-0.009
DGKH--MCM9	1	1.0	1.0	0.043	3'-MCM9-chr6-118890420-0.056	5'-DGKH-chr13-42064660-0.031
KIAA0020--SERINC1	1	1.0	1.0	0.002	3'-SERINC1-chr6-122449786-0.002	5'-KIAA0020-chr9-2844073-0.002
AKAP8--MED23	1	1.0	1.0	0.03	3'-MED23-chr6-131615971-0.05	5'-AKAP8-chr19-15366835-0.01
IFNGR1--PEX7	1	1.0	1.0	0.023	3'-PEX7-chr6-136913597-0.042	5'-IFNGR1-chr6-137219356-0.003
LAGE3--IFNGR1	1	1.0	1.0	0.002	3'-IFNGR1-chr6-137219358-0.003	5'-LAGE3-chrX-154477855-0.0
EHD2--KIAA1244	1	1.0	1.0	0.086	3'-KIAA1244-chr6-138339812-0.167	5'-EHD2-chr19-47743133-0.005
PHTF2--PCMT1	1	1.0	1.0	0.005	3'-PCMT1-chr6-149802530-0.001	5'-PHTF2-chr7-77798971-0.008
FZD4--RMND1	1	1.0	1.0	0.072	3'-RMND1-chr6-151452086-0.02	5'-FZD4-chr11-86954151-0.125
WNK1--TULP4	1	1.0	1.0	0.011	3'-TULP4-chr6-158473757-0.015	5'-WNK1-chr12-907320-0.008
RSPH3--FBXO46	1	1.0	1.0	0.08	3'-FBXO46-chr19-45714215-0.143	5'-RSPH3-chr6-158985865-0.018
GOLT1B--SOD2	1	1.0	1.0	0.002	3'-SOD2-chr6-159684897-0.001	5'-GOLT1B-chr12-21506958-0.002
RBM3--SOD2	1	1.0	1.0	0.002	3'-SOD2-chr6-159693241-0.001	5'-RBM3-chrX-48578283-0.002
FAM213A--SOD2	1	1.0	1.0	0.006	3'-SOD2-chr6-159693243-0.001	5'-FAM213A-chr10-80432787-0.011
SOD2--AC092755.4	1	1.0	1.0	0.5	3'-AC092755.4-chr15-59658045-1.0	5'-SOD2-chr6-159758255-0.001
FAM120B--USP28	1	1.0	1.0	0.036	3'-USP28-chr11-113798139-0.031	5'-FAM120B-chr6-170318617-0.04
TEX2--PSMB1	1	1.0	1.0	0.018	3'-PSMB1-chr6-170549114-0.001	5'-TEX2-chr17-64263260-0.034
SPTAN1--PSMB1	1	1.0	1.0	0.006	3'-PSMB1-chr6-170549114-0.001	5'-SPTAN1-chr9-128552696-0.011
ZDHHC12--TBP	1	1.0	1.0	0.009	3'-TBP-chr6-170572858-0.015	5'-ZDHHC12-chr9-128724124-0.003
ZNF736--DNAAF5	1	1.0	1.0	0.043	3'-DNAAF5-chr7-786473-0.009	5'-ZNF736-chr7-64336982-0.077
PWWP2B--SUN1	1	1.0	1.0	0.045	3'-SUN1-chr7-866069-0.007	5'-PWWP2B-chr10-132417830-0.083
ACTB--HMGB1	1	1.0	1.0	0.0	3'-HMGB1-chr13-30465935-0.0	5'-ACTB-chr7-5527538-0.0
PDIA4--ACTB	1	1.0	1.0	0.0	3'-ACTB-chr7-5530601-0.0	5'-PDIA4-chr7-149003577-0.0
AKR1C1--RAC1	1	1.0	1.0	0.001	3'-RAC1-chr7-6402693-0.001	5'-AKR1C1-chr10-4963529-0.0
ANKMY2--BRD1	1	1.0	1.0	0.034	3'-BRD1-chr22-49796388-0.04	5'-ANKMY2-chr7-16645778-0.027
AHR--INVS	1	1.0	1.0	0.026	3'-INVS-chr9-100112665-0.045	5'-AHR-chr7-17324523-0.007
AHR--RPS29	1	1.0	1.0	0.004	3'-RPS29-chr14-49586342-0.0	5'-AHR-chr7-17298948-0.007
TOMM7--SUV420H1	1	1.0	1.0	0.013	3'-SUV420H1-chr11-68213622-0.024	5'-TOMM7-chr7-22822798-0.001
ARL5B--HNRNPA2B1	1	1.0	1.0	0.027	3'-HNRNPA2B1-chr7-26196577-0.001	5'-ARL5B-chr10-18675383-0.053
LINC-PINT--HIBADH	1	1.0	1.0	0.017	3'-HIBADH-chr7-27632427-0.003	5'-LINC-PINT-chr7-131108140-0.03
HIBADH--CTDSPL2	1	1.0	1.0	0.007	3'-CTDSPL2-chr15-44508289-0.011	5'-HIBADH-chr7-27662911-0.003
FKBP14--EIF3L	1	1.0	1.0	0.005	3'-EIF3L-chr22-37889406-0.001	5'-FKBP14-chr7-30026669-0.009
SNAPC1--SEPT7	1	1.0	1.0	0.004	3'-SEPT7-chr7-35903215-0.001	5'-SNAPC1-chr14-61762588-0.006
LRRC37A3--COA1	1	1.0	1.0	0.103	3'-COA1-chr7-43729489-0.005	5'-LRRC37A3-chr17-64918769-0.2
DBNL--GALNS	1	1.0	1.0	0.017	3'-GALNS-chr16-88818743-0.029	5'-DBNL-chr7-44060153-0.004
YKT6--COX4I1	1	1.0	1.0	0.002	3'-COX4I1-chr16-85806998-0.0	5'-YKT6-chr7-44212321-0.004
YKT6--GNAS	1	1.0	1.0	0.003	3'-GNAS-chr20-58891548-0.001	5'-YKT6-chr7-44212548-0.004
TMED4--FAM210B	1	1.0	1.0	0.005	3'-FAM210B-chr20-56367347-0.008	5'-TMED4-chr7-44580705-0.002
TMED4--SNRPD3	1	1.0	1.0	0.002	3'-SNRPD3-chr22-24572121-0.001	5'-TMED4-chr7-44580307-0.002
TMED4--METTL2B	1	1.0	1.0	0.005	3'-METTL2B-chr7-128504076-0.008	5'-TMED4-chr7-44582214-0.002
TMED4--PLIN3	1	1.0	1.0	0.003	3'-PLIN3-chr19-4838671-0.004	5'-TMED4-chr7-44582156-0.002
FOXRED1--CCT6A	1	1.0	1.0	0.01	3'-CCT6A-chr7-56063395-0.001	5'-FOXRED1-chr11-126269292-0.019
CHCHD2--ALDOA	1	1.0	1.0	0.0	3'-ALDOA-chr16-30065921-0.0	5'-CHCHD2-chr7-56106403-0.0
PRKCSH--RABGEF1	1	1.0	1.0	0.004	3'-RABGEF1-chr7-66740610-0.005	5'-PRKCSH-chr19-11450965-0.002
TMEM248--GNG7	1	1.0	1.0	0.013	3'-GNG7-chr19-2702694-0.014	5'-TMEM248-chr7-66958549-0.013
DDX52--BAZ1B	1	1.0	1.0	0.009	3'-BAZ1B-chr7-73521990-0.008	5'-DDX52-chr17-37643441-0.01
FAM206A--BAZ1B	1	1.0	1.0	0.016	3'-BAZ1B-chr7-73508439-0.008	5'-FAM206A-chr9-108944024-0.024
RPN2--RHBDD2	1	1.0	1.0	0.002	3'-RHBDD2-chr7-75888920-0.002	5'-RPN2-chr20-37230059-0.001
RP11-448A19.1--YWHAG	1	1.0	1.0	0.01	3'-YWHAG-chr7-76348676-0.002	5'-RP11-448A19.1-chr7-129609802-0.018
SRI--IMPDH1	1	1.0	1.0	0.002	3'-IMPDH1-chr7-128399477-0.004	5'-SRI-chr7-88220036-0.0
PGK1--CDK14	1	1.0	1.0	0.004	3'-CDK14-chr7-91210587-0.007	5'-PGK1-chrX-78117415-0.0
CYP51A1--NCAPD2	1	1.0	1.0	0.005	3'-NCAPD2-chr12-6531954-0.006	5'-CYP51A1-chr7-92134390-0.003
MMP24--KRIT1	1	1.0	1.0	0.015	3'-KRIT1-chr7-92200381-0.008	5'-MMP24-chr20-35266759-0.022
KRIT1--TMTC1	1	1.0	1.0	0.012	3'-TMTC1-chr12-29506414-0.016	5'-KRIT1-chr7-92200542-0.008
CEACAM19--GATAD1	1	1.0	1.0	0.153	3'-GATAD1-chr7-92458134-0.056	5'-CEACAM19-chr19-44663789-0.25
RBM48--PAWR	1	1.0	1.0	0.017	3'-PAWR-chr12-79590271-0.023	5'-RBM48-chr7-92537131-0.011
COL6A2--CDK6	1	1.0	1.0	0.005	3'-CDK6-chr7-92700641-0.007	5'-COL6A2-chr21-46132847-0.004
NUP205--CCDC132	1	1.0	1.0	0.015	3'-CCDC132-chr7-93301022-0.022	5'-NUP205-chr7-135603612-0.009
PEG10--MMP2	1	1.0	1.0	0.005	3'-MMP2-chr16-55485325-0.002	5'-PEG10-chr7-94669692-0.009
PON2--COTL1	1	1.0	1.0	0.001	3'-COTL1-chr16-84618075-0.001	5'-PON2-chr7-95410019-0.001
SSRP1--DYNC1I1	1	1.0	1.0	0.007	3'-DYNC1I1-chr7-96098423-0.012	5'-SSRP1-chr11-57335889-0.002
DLX6--SHFM1	1	1.0	1.0	0.02	3'-SHFM1-chr7-96694893-0.0	5'-DLX6-chr7-97006452-0.04
ZKSCAN1--TES	1	1.0	1.0	0.005	3'-TES-chr7-116258780-0.005	5'-ZKSCAN1-chr7-100035103-0.005
U52111.14--ZKSCAN1	1	1.0	1.0	0.074	3'-ZKSCAN1-chr7-100041688-0.005	5'-U52111.14-chrX-153758946-0.143
COPS6--PRKAR1A	1	1.0	1.0	0.001	3'-PRKAR1A-chr17-68532759-0.001	5'-COPS6-chr7-100091313-0.001
MCM7--RPL30	1	1.0	1.0	0.001	3'-RPL30-chr8-98044984-0.0	5'-MCM7-chr7-100101380-0.001
TAF6--BTBD2	1	1.0	1.0	0.012	3'-BTBD2-chr19-1992653-0.02	5'-TAF6-chr7-100119335-0.004
MOSPD3--YWHAH	1	1.0	1.0	0.004	3'-YWHAH-chr22-31957596-0.005	5'-MOSPD3-chr7-100612737-0.002
MOSPD3--MZT1	1	1.0	1.0	0.004	3'-MZT1-chr13-72709654-0.005	5'-MOSPD3-chr7-100612791-0.002
CNPY2--TRIP6	1	1.0	1.0	0.001	3'-TRIP6-chr7-100873448-0.001	5'-CNPY2-chr12-56316002-0.001
NAT14--SRRT	1	1.0	1.0	0.038	3'-SRRT-chr7-100888664-0.006	5'-NAT14-chr19-55485781-0.071
SMU1--ORAI2	1	1.0	1.0	0.022	3'-ORAI2-chr7-102451611-0.031	5'-SMU1-chr9-33076671-0.014
PSMC2--ARMC10	1	1.0	1.0	0.009	3'-ARMC10-chr7-103098680-0.018	5'-PSMC2-chr7-103347781-0.001
NQO1--ARMC10	1	1.0	1.0	0.009	3'-ARMC10-chr7-103099195-0.018	5'-NQO1-chr16-69710087-0.0
GLTSCR1--SRPK2	1	1.0	1.0	0.047	3'-SRPK2-chr7-105285560-0.003	5'-GLTSCR1-chr19-47688423-0.091
C7orf60--AC004112.4	1	1.0	1.0	0.079	3'-AC004112.4-chr7-112387339-0.143	5'-C7orf60-chr7-112939765-0.014
TTPAL--TES	1	1.0	1.0	0.009	3'-TES-chr7-116258782-0.005	5'-TTPAL-chr20-44480275-0.014
CHRAC1--CAV2	1	1.0	1.0	0.002	3'-CAV2-chr7-116506357-0.001	5'-CHRAC1-chr8-140516699-0.003
NPRL3--CAV2	1	1.0	1.0	0.008	3'-CAV2-chr7-116506934-0.001	5'-NPRL3-chr16-138848-0.015
ST7--ATP5C1	1	1.0	1.0	0.005	3'-ATP5C1-chr10-7807792-0.001	5'-ST7-chr7-117138533-0.008
LSM8--PDP1	1	1.0	1.0	0.005	3'-PDP1-chr8-93917945-0.008	5'-LSM8-chr7-118192155-0.001
GCC1--RP11-123K3.4	1	1.0	1.0	0.033	3'-RP11-123K3.4-chr12-57254225-0.053	5'-GCC1-chr7-127585593-0.013
METTL2B--C16orf72	1	1.0	1.0	0.019	3'-C16orf72-chr16-9112094-0.029	5'-METTL2B-chr7-128502295-0.008
CALU--FTH1	1	1.0	1.0	0.0	3'-FTH1-chr11-61967401-0.0	5'-CALU-chr7-128769198-0.0
TRAPPC1--CALU	1	1.0	1.0	0.001	3'-CALU-chr7-128771473-0.0	5'-TRAPPC1-chr17-7931946-0.001
SLTM--NRF1	1	1.0	1.0	0.014	3'-NRF1-chr7-129634029-0.024	5'-SLTM-chr15-58933587-0.004
C7orf73--UBE2H	1	1.0	1.0	0.003	3'-UBE2H-chr7-129880971-0.004	5'-C7orf73-chr7-135672806-0.001
LINC-PINT--AC058791.1	1	1.0	1.0	0.05	3'-AC058791.1-chr7-130902334-0.071	5'-LINC-PINT-chr7-131108097-0.03
PROSER1--CHCHD3	1	1.0	1.0	0.01	3'-CHCHD3-chr7-133024629-0.001	5'-PROSER1-chr13-39038055-0.019
EXOC4--CDH1	1	1.0	0.5	0.502	3'-CDH1-chr16-68740942-1.0	5'-EXOC4-chr7-133480140-0.004
TP53--EXOC4	1	1.0	1.0	0.004	3'-EXOC4-chr7-133493097-0.004	5'-TP53-chr17-7668579-0.003
SLC35B4--NQO1	1	1.0	1.0	0.02	3'-NQO1-chr16-69710156-0.0	5'-SLC35B4-chr7-134317010-0.04
GHITM--AKR1B1	1	1.0	1.0	0.001	3'-AKR1B1-chr7-134459100-0.0	5'-GHITM-chr10-84153172-0.001
AKR1B10--ITPRIP	1	1.0	1.0	0.011	3'-ITPRIP-chr10-104338905-0.023	5'-AKR1B10-chr7-134541385-0.0
CHMP1B--AKR1B10	1	1.0	1.0	0.001	3'-AKR1B10-chr7-134541385-0.0	5'-CHMP1B-chr18-11851573-0.002
AKR1B10--NQO1	2	1.0	0.787	0.0	3'-NQO1-chr16-69718922-0.0	5'-AKR1B10-chr7-134541385-0.0
AKR1B10--ZFX	1	1.0	1.0	0.011	3'-ZFX-chrX-24212990-0.022	5'-AKR1B10-chr7-134541385-0.0
AKR1B10--RP11-618P17.4	1	1.0	1.0	0.002	3'-RP11-618P17.4-chr19-34400620-0.004	5'-AKR1B10-chr7-134541385-0.0
DNAJC4--AKR1B10	1	1.0	1.0	0.001	3'-AKR1B10-chr7-134541385-0.0	5'-DNAJC4-chr11-64233193-0.001
EXOC7--CALD1	1	1.0	1.0	0.004	3'-CALD1-chr7-134970637-0.001	5'-EXOC7-chr17-76103721-0.006
TMEM140--LAMP2	1	1.0	1.0	0.009	3'-LAMP2-chrX-120469297-0.001	5'-TMEM140-chr7-135163395-0.016
CNOT4--C7orf49	1	1.0	1.0	0.004	3'-C7orf49-chr7-135169061-0.004	5'-CNOT4-chr7-135510103-0.004
UPK1A--FAM180A	1	1.0	1.0	0.182	3'-FAM180A-chr7-135730273-0.031	5'-UPK1A-chr19-35673300-0.333
NANOS1--ZC3HAV1	1	1.0	1.0	0.041	3'-ZC3HAV1-chr7-139079875-0.012	5'-NANOS1-chr10-119033745-0.071
LUC7L2--LRP1	1	1.0	1.0	0.006	3'-LRP1-chr12-57213340-0.011	5'-LUC7L2-chr7-139405698-0.002
CYLD--LUC7L2	1	1.0	1.0	0.012	3'-LUC7L2-chr7-139372776-0.002	5'-CYLD-chr16-50779921-0.022
ZNF282--C7orf55-LUC7L2	1	1.0	1.0	0.028	3'-C7orf55-LUC7L2-chr7-139423163-0.021	5'-ZNF282-chr7-149198752-0.034
MRPL34--C7orf55-LUC7L2	1	1.0	1.0	0.011	3'-C7orf55-LUC7L2-chr7-139423448-0.021	5'-MRPL34-chr19-17292854-0.001
TBXAS1--HS6ST3	1	1.0	1.0	0.069	3'-HS6ST3-chr13-96119861-0.125	5'-TBXAS1-chr7-139831656-0.012
ANAPC16--TBXAS1	1	1.0	1.0	0.007	3'-TBXAS1-chr7-139790662-0.012	5'-ANAPC16-chr10-72216136-0.001
ANKRD10--NDUFB2	1	1.0	1.0	0.009	3'-NDUFB2-chr7-140706635-0.0	5'-ANKRD10-chr13-110915184-0.018
GMEB2--NDUFB2	1	1.0	1.0	0.018	3'-NDUFB2-chr7-140706635-0.0	5'-GMEB2-chr20-63627083-0.037
MRPS33--RPL3L	1	1.0	1.0	0.126	3'-RPL3L-chr16-1944632-0.25	5'-MRPS33-chr7-141014948-0.001
TMEM178B--RP11-944C7.1	1	1.0	0.5	0.504	3'-RP11-944C7.1-chr14-89629136-1.0	5'-TMEM178B-chr7-141212705-0.008
ZYX--FTH1	1	1.0	1.0	0.001	3'-FTH1-chr11-61965050-0.0	5'-ZYX-chr7-143388895-0.001
TCAF1--KIAA1598	1	1.0	1.0	0.03	3'-KIAA1598-chr10-116968833-0.05	5'-TCAF1-chr7-143889374-0.009
GLTSCR1--CUL1	1	1.0	1.0	0.047	3'-CUL1-chr7-148757124-0.003	5'-GLTSCR1-chr19-47608663-0.091
NDUFC2--PDIA4	1	1.0	1.0	0.001	3'-PDIA4-chr7-149028475-0.0	5'-NDUFC2-chr11-78073020-0.001
NUB1--TPM1	1	1.0	1.0	0.001	3'-TPM1-chr15-63066092-0.0	5'-NUB1-chr7-151360738-0.002
AP000487.5--DNAJB6	1	1.0	1.0	0.126	3'-DNAJB6-chr7-157417431-0.002	5'-AP000487.5-chr11-70398361-0.25
SLC43A2--DNAJB6	1	1.0	1.0	0.006	3'-DNAJB6-chr7-157417433-0.002	5'-SLC43A2-chr17-1628386-0.011
RDH10--ESYT2	1	1.0	1.0	0.018	3'-ESYT2-chr7-158793705-0.006	5'-RDH10-chr8-73324561-0.03
ERICH1--LINC00511	1	1.0	1.0	0.016	3'-LINC00511-chr17-72401423-0.022	5'-ERICH1-chr8-731221-0.01
CSGALNACT1--FDFT1	1	1.0	1.0	0.032	3'-FDFT1-chr8-11838967-0.002	5'-CSGALNACT1-chr8-19757304-0.062
FTH1--INTS10	1	1.0	1.0	0.003	3'-INTS10-chr8-19852063-0.006	5'-FTH1-chr11-61967631-0.0
TRAPPC1--SORBS3	1	1.0	0.5	0.003	3'-SORBS3-chr8-22571684-0.005	5'-TRAPPC1-chr17-7930436-0.001
KDELR1--LOXL2	1	1.0	1.0	0.001	3'-LOXL2-chr8-23320021-0.001	5'-KDELR1-chr19-48383040-0.001
KIF18B--SLC25A37	1	1.0	1.0	0.018	3'-SLC25A37-chr8-23575461-0.003	5'-KIF18B-chr17-44947757-0.032
GNRH1--METTL16	1	1.0	1.0	0.277	3'-METTL16-chr17-2511838-0.053	5'-GNRH1-chr8-25423333-0.5
PPDPF--PPP2CB	1	1.0	1.0	0.011	3'-PPP2CB-chr8-30812801-0.021	5'-PPDPF-chr20-63522163-0.0
GART--ERLIN2	1	1.0	1.0	0.015	3'-ERLIN2-chr8-37757388-0.026	5'-GART-chr21-33542094-0.004
PROSC--PVT1	1	1.0	1.0	0.011	3'-PVT1-chr8-128101254-0.011	5'-PROSC-chr8-37766357-0.011
ATP5A1--DDHD2	1	1.0	1.0	0.015	3'-DDHD2-chr8-38273045-0.031	5'-ATP5A1-chr18-46094396-0.0
WDR74--PRKDC	1	1.0	0.5	0.003	3'-PRKDC-chr8-47876420-0.001	5'-WDR74-chr11-62836162-0.004
CUL4A--PCMTD1	1	1.0	1.0	0.007	3'-PCMTD1-chr8-51818871-0.006	5'-CUL4A-chr13-113263961-0.007
ENY2--PCMTD1	1	1.0	1.0	0.004	3'-PCMTD1-chr8-51899105-0.006	5'-ENY2-chr8-109343663-0.001
CSDAP1--IMPAD1	1	1.0	1.0	0.51	3'-IMPAD1-chr8-56993430-0.02	5'-CSDAP1-chr16-31569710-1.0
XYLT2--RAB2A	1	1.0	1.0	0.011	3'-RAB2A-chr8-60560222-0.001	5'-XYLT2-chr17-50350634-0.021
HSP90AA1--ASPH	1	1.0	1.0	0.0	3'-ASPH-chr8-61714595-0.0	5'-HSP90AA1-chr14-102085412-0.0
TCEB1--COL27A1	1	1.0	1.0	0.167	3'-COL27A1-chr9-114263212-0.333	5'-TCEB1-chr8-73972212-0.001
LUC7L--E2F5	1	1.0	1.0	0.113	3'-E2F5-chr8-85214516-0.2	5'-LUC7L-chr16-229449-0.026
FAM177A1--CTA-392E5.1	1	1.0	1.0	0.126	3'-CTA-392E5.1-chr8-85851367-0.25	5'-FAM177A1-chr14-35053451-0.001
RMDN1--TOM1L2	1	1.0	1.0	0.011	3'-TOM1L2-chr17-17858448-0.017	5'-RMDN1-chr8-86506858-0.005
DPY19L4--TTC39C	1	1.0	1.0	0.049	3'-TTC39C-chr18-24132641-0.083	5'-DPY19L4-chr8-94739790-0.015
CPQ--PHB2	1	1.0	1.0	0.003	3'-PHB2-chr12-6965442-0.001	5'-CPQ-chr8-97029499-0.004
JKAMP--RPL30	1	1.0	1.0	0.002	3'-RPL30-chr8-98045399-0.0	5'-JKAMP-chr14-59495089-0.003
RPL30--SSH2	1	1.0	1.0	0.004	3'-SSH2-chr17-29930228-0.008	5'-RPL30-chr8-98045401-0.0
PABPC1--ARHGAP12	1	1.0	1.0	0.004	3'-ARHGAP12-chr10-31928814-0.007	5'-PABPC1-chr8-100705644-0.0
APLP1--PABPC1	1	1.0	1.0	0.004	3'-PABPC1-chr8-100721809-0.0	5'-APLP1-chr19-35868646-0.008
RP11-66B24.2--EIF3E	1	1.0	1.0	0.004	3'-EIF3E-chr8-108203505-0.0	5'-RP11-66B24.2-chr15-100850170-0.009
CYTH1--EIF3H	1	1.0	1.0	0.011	3'-EIF3H-chr8-116658981-0.001	5'-CYTH1-chr17-78782313-0.02
SOCS1--EXT1	1	1.0	1.0	0.064	3'-EXT1-chr8-117837203-0.003	5'-SOCS1-chr16-11256201-0.125
PIDD1--EXT1	1	1.0	1.0	0.047	3'-EXT1-chr8-118008310-0.003	5'-PIDD1-chr11-809548-0.091
FAM222B--DEPTOR	1	1.0	1.0	0.011	3'-DEPTOR-chr8-120050517-0.009	5'-FAM222B-chr17-28842783-0.014
NDUFB9--RPL3P4	1	1.0	1.0	0.013	3'-RPL3P4-chr14-98972938-0.026	5'-NDUFB9-chr8-124543143-0.0
MYO9A--NSMCE2	1	1.0	1.0	0.009	3'-NSMCE2-chr8-125286774-0.003	5'-MYO9A-chr15-72068837-0.016
PVT1--RAB6A	1	1.0	1.0	0.007	3'-RAB6A-chr11-73745266-0.004	5'-PVT1-chr8-127799395-0.011
ATP5S--PVT1	1	1.0	1.0	0.009	3'-PVT1-chr8-127799395-0.011	5'-ATP5S-chr14-50314686-0.007
KB-1568E2.1--ASAP1	1	1.0	1.0	0.502	3'-ASAP1-chr8-130443680-0.005	5'-KB-1568E2.1-chr8-130630298-1.0
SLC2A8--NDRG1	1	1.0	1.0	0.007	3'-NDRG1-chr8-133284337-0.002	5'-SLC2A8-chr9-127400007-0.012
HSDL1--TRAPPC9	1	1.0	1.0	0.021	3'-TRAPPC9-chr8-139910302-0.016	5'-HSDL1-chr16-84145175-0.027
TRAPPC9--IRAK1	1	1.0	1.0	0.012	3'-IRAK1-chrX-154011360-0.008	5'-TRAPPC9-chr8-140457731-0.016
CHRAC1--ZNF33A	1	1.0	1.0	0.007	3'-ZNF33A-chr10-38059365-0.012	5'-CHRAC1-chr8-140516173-0.003
LY6E--ATP5J	1	1.0	1.0	0.001	3'-ATP5J-chr21-25735638-0.001	5'-LY6E-chr8-143022408-0.0
ZNF696--NFIC	1	1.0	1.0	0.013	3'-NFIC-chr19-3465393-0.004	5'-ZNF696-chr8-143297150-0.022
ASPHD1--GRINA	1	1.0	1.0	0.003	3'-GRINA-chr8-143993415-0.001	5'-ASPHD1-chr16-29900849-0.004
EXOSC4--TRIOBP	1	1.0	1.0	0.007	3'-TRIOBP-chr22-37751828-0.013	5'-EXOSC4-chr8-144080646-0.001
THUMPD1--RPL8	1	1.0	1.0	0.002	3'-RPL8-chr8-144791363-0.0	5'-THUMPD1-chr16-20741800-0.004
RPL8--RPS24	1	1.0	1.0	0.0	3'-RPS24-chr10-78040713-0.0	5'-RPL8-chr8-144792390-0.0
YES1--ZNF252P	1	1.0	1.0	0.016	3'-ZNF252P-chr8-144974951-0.019	5'-YES1-chr18-812271-0.013
SREBF2--CBWD1	1	1.0	1.0	0.003	3'-CBWD1-chr9-129757-0.002	5'-SREBF2-chr22-41878499-0.003
CCDC47--KIAA0020	1	1.0	1.0	0.003	3'-KIAA0020-chr9-2828092-0.002	5'-CCDC47-chr17-63773576-0.003
UHRF2--GOLGA1	1	1.0	1.0	0.027	3'-GOLGA1-chr9-124889166-0.026	5'-UHRF2-chr9-6445130-0.028
RPS6--ARCN1	1	1.0	1.0	0.003	3'-ARCN1-chr11-118602916-0.006	5'-RPS6-chr9-19380236-0.0
MIR31HG--SCAPER	1	1.0	0.5	0.027	3'-SCAPER-chr15-76665793-0.018	5'-MIR31HG-chr9-21559825-0.037
COMMD7--NFX1	1	1.0	1.0	0.01	3'-NFX1-chr9-33370175-0.015	5'-COMMD7-chr20-32743458-0.005
DCAF12--YWHAE	1	1.0	1.0	0.01	3'-YWHAE-chr17-1344680-0.0	5'-DCAF12-chr9-34126704-0.02
TLN1--ZFAND6	1	1.0	1.0	0.003	3'-ZFAND6-chr15-80138360-0.002	5'-TLN1-chr9-35732146-0.004
ZCCHC7--UBA52	1	1.0	1.0	0.009	3'-UBA52-chr19-18575440-0.0	5'-ZCCHC7-chr9-37305703-0.018
POLR1E--UBL5	1	1.0	1.0	0.005	3'-UBL5-chr19-9830114-0.001	5'-POLR1E-chr9-37489364-0.01
FXN--RP2	1	1.0	1.0	0.021	3'-RP2-chrX-46882348-0.033	5'-FXN-chr9-69073884-0.008
RMI1--UBQLN1	1	1.0	1.0	0.009	3'-UBQLN1-chr9-83664045-0.003	5'-RMI1-chr9-83980893-0.016
SECISBP2--NDRG3	1	1.0	1.0	0.011	3'-NDRG3-chr20-36666913-0.007	5'-SECISBP2-chr9-89329171-0.014
PTPRS--C9orf3	1	1.0	1.0	0.007	3'-C9orf3-chr9-95087158-0.002	5'-PTPRS-chr19-5340783-0.013
ZNF510--PSAP	1	1.0	1.0	0.046	3'-PSAP-chr10-71851249-0.001	5'-ZNF510-chr9-96759707-0.091
NANS--FTH1	1	1.0	1.0	0.001	3'-FTH1-chr11-61967631-0.0	5'-NANS-chr9-98083075-0.002
