#name	spanning reads	mapping score(1 is good)	seq agreement near breakpoint (1 is good)	avg frac of reads at loci in fusion	3' breakpoint	5' breakpoint
WASF3--SEPSECS	1	1.0	1.0	0.062	3'-SEPSECS-chr4-25159108-0.111	5'-WASF3-chr13-26613059-0.014
VDAC2--PI4K2B	1	1.0	1.0	0.011	3'-PI4K2B-chr4-25168411-0.022	5'-VDAC2-chr10-75211072-0.001
STIP1--RFC1	1	1.0	1.0	0.003	3'-RFC1-chr4-39287896-0.005	5'-STIP1-chr11-64193227-0.0
FOXRED1--UGDH	1	1.0	1.0	0.003	3'-UGDH-chr4-39499793-0.002	5'-FOXRED1-chr11-126269467-0.003
UQCRB--UGDH	1	1.0	1.0	0.001	3'-UGDH-chr4-39499789-0.002	5'-UQCRB-chr8-96235537-0.0
UGDH--RP11-45M22.4	1	1.0	1.0	0.251	3'-RP11-45M22.4-chr17-17209445-0.5	5'-UGDH-chr4-39527437-0.002
FUT1--SMIM14	1	1.0	1.0	0.013	3'-SMIM14-chr4-39547964-0.001	5'-FUT1-chr19-48752641-0.026
OIP5-AS1--SMIM14	1	1.0	1.0	0.004	3'-SMIM14-chr4-39547954-0.001	5'-OIP5-AS1-chr15-41286090-0.006
CMC2--SMIM14	1	1.0	1.0	0.001	3'-SMIM14-chr4-39547922-0.001	5'-CMC2-chr16-80986781-0.001
TSPAN14--SMIM14	1	1.0	1.0	0.002	3'-SMIM14-chr4-39548023-0.001	5'-TSPAN14-chr10-80519668-0.002
COLCA1--SMIM14	1	1.0	1.0	0.002	3'-SMIM14-chr4-39638865-0.001	5'-COLCA1-chr11-111295468-0.002
CNN2--SMIM14	1	1.0	1.0	0.005	3'-SMIM14-chr4-39638861-0.001	5'-CNN2-chr19-1039061-0.01
SAR1B--SMIM14	1	1.0	1.0	0.001	3'-SMIM14-chr4-39638865-0.001	5'-SAR1B-chr5-134601808-0.001
PSPH--SMIM14	1	1.0	0.5	0.003	3'-SMIM14-chr4-39638865-0.001	5'-PSPH-chr7-56011281-0.005
NDUFV3--SMIM14	1	1.0	1.0	0.001	3'-SMIM14-chr4-39638861-0.001	5'-NDUFV3-chr21-42909668-0.0
DRG1--UBE2K	1	1.0	1.0	0.002	3'-UBE2K-chr4-39778627-0.001	5'-DRG1-chr22-31399714-0.002
TMEM33--INIP	1	1.0	1.0	0.004	3'-INIP-chr9-112718074-0.004	5'-TMEM33-chr4-41956638-0.003
TMEM33--RAD23B	1	1.0	1.0	0.003	3'-RAD23B-chr9-107332183-0.003	5'-TMEM33-chr4-41958639-0.003
NFXL1--ATL3	1	1.0	1.0	0.005	3'-ATL3-chr11-63631472-0.001	5'-NFXL1-chr4-47914706-0.009
C12orf73--FRYL	1	1.0	0.5	0.011	3'-FRYL-chr4-48780311-0.018	5'-C12orf73-chr12-103950301-0.004
RTN3--CWH43	1	1.0	1.0	0.004	3'-CWH43-chr4-49055685-0.008	5'-RTN3-chr11-63717163-0.0
SNRPD3--SGCB	1	1.0	1.0	0.005	3'-SGCB-chr4-52021430-0.008	5'-SNRPD3-chr22-24572196-0.001
ZNF544--DANCR	1	1.0	1.0	0.003	3'-DANCR-chr4-52714138-0.0	5'-ZNF544-chr19-58230463-0.006
CHIC2--CBR4	1	1.0	1.0	0.003	3'-CBR4-chr4-168990236-0.002	5'-CHIC2-chr4-54064678-0.004
TMEM165--SLC13A4	1	1.0	1.0	0.084	3'-SLC13A4-chr7-135706969-0.167	5'-TMEM165-chr4-55396255-0.001
CKB--NMU	1	1.0	1.0	0.002	3'-NMU-chr4-55636298-0.003	5'-CKB-chr14-103519998-0.0
EXOC1--BTAF1	1	1.0	1.0	0.019	3'-BTAF1-chr10-92008434-0.017	5'-EXOC1-chr4-55887594-0.021
REST--ZNF420	1	1.0	1.0	0.031	3'-ZNF420-chr19-37078570-0.026	5'-REST-chr4-56930279-0.036
POLR2B--SYAP1	1	1.0	1.0	0.003	3'-SYAP1-chrX-16761434-0.002	5'-POLR2B-chr4-56982252-0.004
CENPC--PPA2	1	1.0	1.0	0.004	3'-PPA2-chr4-105399167-0.001	5'-CENPC-chr4-67545536-0.006
ZMAT2--UBA6	1	1.0	1.0	0.009	3'-UBA6-chr4-67701148-0.011	5'-ZMAT2-chr5-140706654-0.006
YTHDC1--LARS	1	1.0	1.0	0.002	3'-LARS-chr5-146113279-0.003	5'-YTHDC1-chr4-68313239-0.001
PBDC1--YTHDC1	1	1.0	1.0	0.003	3'-YTHDC1-chr4-68350085-0.001	5'-PBDC1-chrX-76177872-0.004
EBLN3--UGT2B4	1	1.0	1.0	0.007	3'-UGT2B4-chr4-69495905-0.011	5'-EBLN3-chr9-37090393-0.004
DCK--GRSF1	1	1.0	1.0	0.003	3'-GRSF1-chr4-70824370-0.003	5'-DCK-chr4-70998182-0.003
RSL1D1--MOB1B	1	1.0	1.0	0.017	3'-MOB1B-chr4-70985002-0.033	5'-RSL1D1-chr16-11837466-0.001
ZBTB43--ANKRD17	1	1.0	1.0	0.01	3'-ANKRD17-chr4-73102549-0.003	5'-ZBTB43-chr9-126808920-0.017
TMEM209--ANKRD17	1	1.0	1.0	0.005	3'-ANKRD17-chr4-73112906-0.003	5'-TMEM209-chr7-130205403-0.006
POLR1D--USO1	1	1.0	1.0	0.002	3'-USO1-chr4-75793902-0.003	5'-POLR1D-chr13-27623446-0.001
AGK--NUP54	1	1.0	1.0	0.004	3'-NUP54-chr4-76144474-0.004	5'-AGK-chr7-141555569-0.004
PDLIM5--SCARB2	1	1.0	1.0	0.002	3'-SCARB2-chr4-76159483-0.001	5'-PDLIM5-chr4-94575674-0.003
MYO1C--SCARB2	1	1.0	1.0	0.004	3'-SCARB2-chr4-76161082-0.001	5'-MYO1C-chr17-1464890-0.006
SRR--SCARB2	1	1.0	1.0	0.011	3'-SCARB2-chr4-76168471-0.001	5'-SRR-chr17-2322560-0.021
RAD23B--SCARB2	1	1.0	1.0	0.002	3'-SCARB2-chr4-76174193-0.001	5'-RAD23B-chr9-107332188-0.003
CIPC--SEPT11	1	1.0	1.0	0.015	3'-SEPT11-chr4-77038245-0.004	5'-CIPC-chr14-77113514-0.027
ALKBH5--CCNI	1	1.0	1.0	0.004	3'-CCNI-chr4-77075903-0.001	5'-ALKBH5-chr17-18183887-0.006
CCNG2--TMEM150C	1	1.0	1.0	0.019	3'-TMEM150C-chr4-82562216-0.021	5'-CCNG2-chr4-77167025-0.018
SIDT2--HNRNPD	1	1.0	1.0	0.013	3'-HNRNPD-chr4-82373504-0.004	5'-SIDT2-chr11-117179060-0.021
LIN54--EEA1	1	1.0	0.5	0.015	3'-EEA1-chr12-92892687-0.012	5'-LIN54-chr4-83012933-0.018
AFF1--RPARP-AS1	1	1.0	1.0	0.008	3'-RPARP-AS1-chr10-102456292-0.012	5'-AFF1-chr4-87091831-0.004
BUB1B--PKD2	1	1.0	1.0	0.015	3'-PKD2-chr4-88076822-0.016	5'-BUB1B-chr15-40170681-0.014
PDLIM5--NT5C2	1	1.0	1.0	0.005	3'-NT5C2-chr10-103178319-0.007	5'-PDLIM5-chr4-94664629-0.003
WDR74--PDLIM5	1	1.0	1.0	0.004	3'-PDLIM5-chr4-94665481-0.003	5'-WDR74-chr11-62841809-0.004
RP11-618P17.4--PDLIM5	1	1.0	1.0	0.003	3'-PDLIM5-chr4-94667303-0.003	5'-RP11-618P17.4-chr19-34401838-0.003
NDUFC1--RAP1GDS1	1	1.0	1.0	0.013	3'-RAP1GDS1-chr4-98442663-0.026	5'-NDUFC1-chr4-139295815-0.0
PPP3CA--ST18	1	1.0	1.0	0.085	3'-ST18-chr8-52150970-0.167	5'-PPP3CA-chr4-101348882-0.003
SGK2--BANK1	1	1.0	1.0	0.025	3'-BANK1-chr4-102074737-0.029	5'-SGK2-chr20-43559159-0.02
CISD2--UBE2D3	1	1.0	1.0	0.001	3'-UBE2D3-chr4-102809857-0.001	5'-CISD2-chr4-102869188-0.001
PPA2--SYTL2	1	1.0	1.0	0.004	3'-SYTL2-chr11-85694707-0.006	5'-PPA2-chr4-105474059-0.001
RPL34--SCAF11	1	1.0	1.0	0.002	3'-SCAF11-chr12-45921768-0.003	5'-RPL34-chr4-108630415-0.0
PLA2G12A--GNS	1	1.0	1.0	0.005	3'-GNS-chr12-64715271-0.005	5'-PLA2G12A-chr4-109712512-0.004
ANKRD10--PLA2G12A	1	1.0	1.0	0.003	3'-PLA2G12A-chr4-109712713-0.004	5'-ANKRD10-chr13-110915021-0.002
C5orf24--ELOVL6	1	1.0	1.0	0.003	3'-ELOVL6-chr4-110047701-0.003	5'-C5orf24-chr5-134856415-0.002
MAD2L1--POLB	1	1.0	1.0	0.004	3'-POLB-chr8-42362368-0.007	5'-MAD2L1-chr4-120066784-0.001
BFAR--JADE1	1	1.0	1.0	0.015	3'-JADE1-chr4-128864182-0.02	5'-BFAR-chr16-14669006-0.011
AC073610.5--SLC7A11	1	1.0	1.0	0.015	3'-SLC7A11-chr4-138242250-0.023	5'-AC073610.5-chr12-48930882-0.007
CLGN--RNF169	1	1.0	1.0	0.011	3'-RNF169-chr11-74842402-0.021	5'-CLGN-chr4-140409896-0.002
OTUD4--MBTPS1	1	1.0	1.0	0.024	3'-MBTPS1-chr16-84054056-0.004	5'-OTUD4-chr4-145129569-0.043
TMEM184C--TM6SF1	1	1.0	1.0	0.019	3'-TM6SF1-chr15-83134249-0.032	5'-TMEM184C-chr4-147634729-0.007
PDDC1--TMEM184C	1	1.0	1.0	0.012	3'-TMEM184C-chr4-147635220-0.007	5'-PDDC1-chr11-777476-0.017
PLRG1--ATP5A1	1	1.0	1.0	0.003	3'-ATP5A1-chr18-46084346-0.0	5'-PLRG1-chr4-154550396-0.006
LINC00662--FAM198B	1	1.0	1.0	0.005	3'-FAM198B-chr4-158172922-0.002	5'-LINC00662-chr19-27793610-0.009
PPID--EIF2AK4	1	1.0	1.0	0.005	3'-EIF2AK4-chr15-40035590-0.005	5'-PPID-chr4-158723409-0.005
MSMO1--SRPK2	1	1.0	1.0	0.002	3'-SRPK2-chr7-105383314-0.003	5'-MSMO1-chr4-165340334-0.001
MSMO1--AC025263.3	1	1.0	1.0	0.008	3'-AC025263.3-chr12-69818671-0.015	5'-MSMO1-chr4-165342460-0.001
MSMO1--YIPF5	1	1.0	1.0	0.002	3'-YIPF5-chr5-144159840-0.003	5'-MSMO1-chr4-165342477-0.001
ZNF557--MSMO1	1	1.0	1.0	0.027	3'-MSMO1-chr4-165343157-0.001	5'-ZNF557-chr19-7084224-0.053
CBR4--NUCB2	1	1.0	1.0	0.002	3'-NUCB2-chr11-17349961-0.001	5'-CBR4-chr4-169010255-0.002
GALNT7--HN1L	1	1.0	1.0	0.004	3'-HN1L-chr16-1702085-0.002	5'-GALNT7-chr4-173169112-0.005
RAB3IP--FBXO8	1	1.0	1.0	0.005	3'-FBXO8-chr4-174263103-0.008	5'-RAB3IP-chr12-69739032-0.003
CEP44--LINC00662	1	1.0	1.0	0.011	3'-LINC00662-chr19-27779981-0.009	5'-CEP44-chr4-174317558-0.013
RP11-51M24.1--TMED10	1	1.0	1.0	0.5	3'-TMED10-chr14-75132198-0.001	5'-RP11-51M24.1-chr4-174360397-1.0
FGF13--DCTD	1	1.0	1.0	0.003	3'-DCTD-chr4-182916540-0.002	5'-FGF13-chrX-139205023-0.003
LARS--ACSL1	1	1.0	1.0	0.003	3'-ACSL1-chr4-184755943-0.002	5'-LARS-chr5-146182511-0.003
UQCC2--SORBS2	1	1.0	1.0	0.004	3'-SORBS2-chr4-185651830-0.007	5'-UQCC2-chr6-33711727-0.0
TMEM209--PLEKHG4B	1	1.0	1.0	0.059	3'-PLEKHG4B-chr5-184894-0.111	5'-TMEM209-chr7-130205431-0.006
TRIM52-AS1--SLC12A7	1	1.0	1.0	0.006	3'-SLC12A7-chr5-1112034-0.006	5'-TRIM52-AS1-chr5-181263897-0.006
CDC5L--MTRR	1	1.0	1.0	0.005	3'-MTRR-chr5-7901120-0.007	5'-CDC5L-chr6-44393493-0.002
FAM173B--C16orf72	1	1.0	0.5	0.021	3'-C16orf72-chr16-9110788-0.037	5'-FAM173B-chr5-10243247-0.006
NUP205--CMBL	1	1.0	1.0	0.004	3'-CMBL-chr5-10279592-0.001	5'-NUP205-chr7-135572612-0.006
CMBL--SNURF	1	1.0	1.0	0.001	3'-SNURF-chr15-24985446-0.0	5'-CMBL-chr5-10279673-0.001
CMBL--CHSY1	1	1.0	1.0	0.008	3'-CHSY1-chr15-101176684-0.015	5'-CMBL-chr5-10307847-0.001
KIF16B--MARCH6	1	1.0	1.0	0.008	3'-MARCH6-chr5-10433999-0.002	5'-KIF16B-chr20-16573378-0.014
ACTR3B--DAP	1	1.0	1.0	0.015	3'-DAP-chr5-10761152-0.002	5'-ACTR3B-chr7-152759893-0.029
ARHGEF1--TRIO	1	1.0	1.0	0.018	3'-TRIO-chr5-14508702-0.011	5'-ARHGEF1-chr19-41885196-0.024
RP11-360I2.1--ERG	1	1.0	1.0	0.5	3'-ERG-chr21-38445624-0.001	5'-RP11-360I2.1-chr5-21586808-1.0
C5orf22--KIF3A	1	1.0	1.0	0.009	3'-KIF3A-chr5-132735340-0.006	5'-C5orf22-chr5-31535858-0.013
PCDHB16--ZFR	1	1.0	1.0	0.043	3'-ZFR-chr5-32380174-0.002	5'-PCDHB16-chr5-141182594-0.083
AMACR--SCAMP5	1	1.0	1.0	0.003	3'-SCAMP5-chr15-75012808-0.002	5'-AMACR-chr5-34005899-0.003
AMACR--NUMB	1	1.0	1.0	0.005	3'-NUMB-chr14-73458566-0.006	5'-AMACR-chr5-34005899-0.003
AMACR--EEF1DP3	1	1.0	1.0	0.052	3'-EEF1DP3-chr13-31946183-0.1	5'-AMACR-chr5-34005901-0.003
AMACR--TMPRSS2	1	1.0	1.0	0.002	3'-TMPRSS2-chr21-41508158-0.001	5'-AMACR-chr5-34005901-0.003
DNAJB1--AMACR	1	1.0	1.0	0.003	3'-AMACR-chr5-34005901-0.003	5'-DNAJB1-chr19-14529713-0.002
SHFM1--AMACR	1	1.0	1.0	0.002	3'-AMACR-chr5-34005902-0.003	5'-SHFM1-chr7-96709846-0.0
SEPT9--AMACR	1	1.0	1.0	0.003	3'-AMACR-chr5-34005900-0.003	5'-SEPT9-chr17-77402706-0.002
FOXA1--AMACR	1	1.0	1.0	0.003	3'-AMACR-chr5-34005901-0.003	5'-FOXA1-chr14-37596011-0.002
ADARB2--AMACR	1	1.0	1.0	0.003	3'-AMACR-chr5-34005902-0.003	5'-ADARB2-chr10-1737462-0.003
AMACR--CLIP3	1	1.0	1.0	0.023	3'-CLIP3-chr19-36019387-0.042	5'-AMACR-chr5-34005902-0.003
BRIX1--NUP43	1	1.0	0.5	0.018	3'-NUP43-chr6-149724628-0.034	5'-BRIX1-chr5-34925300-0.001
COLCA2--DNAJC21	1	1.0	1.0	0.011	3'-DNAJC21-chr5-34958963-0.021	5'-COLCA2-chr11-111305498-0.002
SKP2--PPAPDC1B	1	1.0	1.0	0.004	3'-PPAPDC1B-chr8-38264204-0.0	5'-SKP2-chr5-36183303-0.008
SKP2--ARSK	1	1.0	1.0	0.007	3'-ARSK-chr5-95605056-0.007	5'-SKP2-chr5-36183362-0.008
SKP2--KIAA1377	1	1.0	1.0	0.032	3'-KIAA1377-chr11-101999504-0.056	5'-SKP2-chr5-36184024-0.008
GLYR1--NIPBL	1	1.0	1.0	0.005	3'-NIPBL-chr5-36975865-0.004	5'-GLYR1-chr16-4847282-0.006
RPL37--RUFY1	1	1.0	1.0	0.004	3'-RUFY1-chr5-179565647-0.008	5'-RPL37-chr5-40835212-0.0
RPL37--PTGR2	1	1.0	1.0	0.004	3'-PTGR2-chr14-73879217-0.009	5'-RPL37-chr5-40834503-0.0
RPL37--ZNF680	1	1.0	1.0	0.004	3'-ZNF680-chr7-64563083-0.009	5'-RPL37-chr5-40834509-0.0
GNB2L1--OXCT1	1	1.0	1.0	0.002	3'-OXCT1-chr5-41870501-0.003	5'-GNB2L1-chr5-181239162-0.0
CTTN--ZNF131	1	1.0	1.0	0.006	3'-ZNF131-chr5-43175718-0.009	5'-CTTN-chr11-70398429-0.004
ZNF131--ST8SIA6	1	1.0	1.0	0.008	3'-ST8SIA6-chr10-17408244-0.007	5'-ZNF131-chr5-43175719-0.009
IQCK--PPAP2A	1	1.0	1.0	0.035	3'-PPAP2A-chr5-55425577-0.0	5'-IQCK-chr16-19730465-0.071
PPAP2A--TRGC1	1	1.0	1.0	0.001	3'-TRGC1-chr7-38314763-0.001	5'-PPAP2A-chr5-55524129-0.0
CCDC7--PDE4D	1	1.0	1.0	0.072	3'-PDE4D-chr5-59587551-0.001	5'-CCDC7-chr10-32499393-0.143
IL10RB--ELOVL7	1	1.0	1.0	0.007	3'-ELOVL7-chr5-60844243-0.008	5'-IL10RB-chr21-33297220-0.007
NDUFA6--TRAPPC13	1	1.0	1.0	0.009	3'-TRAPPC13-chr5-65666065-0.016	5'-NDUFA6-chr22-42090764-0.001
CENPH--ARL16	1	1.0	0.5	0.011	3'-ARL16-chr17-81681282-0.017	5'-CENPH-chr5-69209950-0.004
MED6--MARVELD2	1	1.0	1.0	0.005	3'-MARVELD2-chr5-69444009-0.004	5'-MED6-chr14-70600661-0.007
OCLN--FAM213A	1	1.0	1.0	0.003	3'-FAM213A-chr10-80432786-0.002	5'-OCLN-chr5-69554503-0.003
OCLN--VPS41	1	1.0	1.0	0.008	3'-VPS41-chr7-38724626-0.013	5'-OCLN-chr5-69555040-0.003
OCLN--FCHSD2	1	1.0	1.0	0.04	3'-FCHSD2-chr11-73046261-0.077	5'-OCLN-chr5-69509568-0.003
ST3GAL4--OCLN	1	1.0	1.0	0.007	3'-OCLN-chr5-69554298-0.003	5'-ST3GAL4-chr11-126355842-0.011
OCLN--DDHD2	1	1.0	1.0	0.009	3'-DDHD2-chr8-38273189-0.015	5'-OCLN-chr5-69555052-0.003
NGRN--MCCC2	1	1.0	1.0	0.001	3'-MCCC2-chr5-71657451-0.0	5'-NGRN-chr15-90277873-0.001
RPS6KA4--MCCC2	1	1.0	1.0	0.002	3'-MCCC2-chr5-71658701-0.0	5'-RPS6KA4-chr11-64359403-0.004
IFRD1--MCCC2	1	1.0	1.0	0.001	3'-MCCC2-chr5-71657455-0.0	5'-IFRD1-chr7-112476773-0.002
LYRM2--MCCC2	1	1.0	1.0	0.002	3'-MCCC2-chr5-71657455-0.0	5'-LYRM2-chr6-89636720-0.003
YME1L1--MCCC2	1	1.0	1.0	0.002	3'-MCCC2-chr5-71657424-0.0	5'-YME1L1-chr10-27110885-0.003
F2R--MCCC2	1	1.0	1.0	0.004	3'-MCCC2-chr5-71657443-0.0	5'-F2R-chr5-76735779-0.009
MCCC2--PIAS2	1	1.0	1.0	0.005	3'-PIAS2-chr18-46816525-0.011	5'-MCCC2-chr5-71657447-0.0
RANBP1--MCCC2	1	1.0	1.0	0.0	3'-MCCC2-chr5-71657083-0.0	5'-RANBP1-chr22-20127354-0.0
RP11-1246C19.1--MCCC2	1	1.0	1.0	0.071	3'-MCCC2-chr5-71657411-0.0	5'-RP11-1246C19.1-chr7-1465367-0.143
GDF11--MCCC2	1	1.0	1.0	0.003	3'-MCCC2-chr5-71657470-0.0	5'-GDF11-chr12-55754000-0.006
RAD23B--MCCC2	1	1.0	1.0	0.002	3'-MCCC2-chr5-71657463-0.0	5'-RAD23B-chr9-107331563-0.003
RP11-215P8.3--MCCC2	1	1.0	1.0	0.25	3'-MCCC2-chr5-71657447-0.0	5'-RP11-215P8.3-chr5-134400837-0.5
TINF2--MCCC2	1	1.0	1.0	0.003	3'-MCCC2-chr5-71658701-0.0	5'-TINF2-chr14-24242618-0.006
KLRC4-KLRK1--MCCC2	1	1.0	1.0	0.035	3'-MCCC2-chr5-71658701-0.0	5'-KLRC4-KLRK1-chr12-10396234-0.071
KRI1--MCCC2	1	1.0	1.0	0.009	3'-MCCC2-chr5-71658701-0.0	5'-KRI1-chr19-10566004-0.019
PSMA3--MCCC2	1	1.0	1.0	0.001	3'-MCCC2-chr5-71658701-0.0	5'-PSMA3-chr14-58298129-0.001
MRPL18--MCCC2	1	1.0	1.0	0.001	3'-MCCC2-chr5-71658701-0.0	5'-MRPL18-chr6-159791580-0.001
SNURF--MCCC2	1	1.0	1.0	0.0	3'-MCCC2-chr5-71658701-0.0	5'-SNURF-chr15-24995037-0.0
KLRD1--MCCC2	1	1.0	1.0	0.1	3'-MCCC2-chr5-71658701-0.0	5'-KLRD1-chr12-10243330-0.2
C9orf78--MCCC2	1	1.0	1.0	0.002	3'-MCCC2-chr5-71658702-0.0	5'-C9orf78-chr9-129835260-0.003
ARHGEF28--BTF3	1	1.0	1.0	0.062	3'-BTF3-chr5-73505493-0.0	5'-ARHGEF28-chr5-73684884-0.125
F2R--TIPIN	1	1.0	1.0	0.013	3'-TIPIN-chr15-66386744-0.016	5'-F2R-chr5-76735769-0.009
F2R--CYP51A1	1	1.0	1.0	0.005	3'-CYP51A1-chr7-92117133-0.001	5'-F2R-chr5-76735769-0.009
F2RL1--EMG1	1	1.0	1.0	0.003	3'-EMG1-chr12-6976483-0.001	5'-F2RL1-chr5-76834359-0.004
F2RL1--UTP20	1	1.0	1.0	0.011	3'-UTP20-chr12-101386618-0.019	5'-F2RL1-chr5-76834258-0.004
F2RL1--TMED4	1	1.0	1.0	0.003	3'-TMED4-chr7-44578671-0.001	5'-F2RL1-chr5-76833089-0.004
TBCA--DLG2	1	1.0	1.0	0.029	3'-DLG2-chr11-84437603-0.056	5'-TBCA-chr5-77708349-0.001
DENR--SERINC5	1	1.0	1.0	0.009	3'-SERINC5-chr5-80256051-0.009	5'-DENR-chr12-122770584-0.008
TMEM161B-AS1--LMBRD1	1	1.0	1.0	0.086	3'-LMBRD1-chr6-69796989-0.005	5'-TMEM161B-AS1-chr5-88287658-0.167
ARRDC3--GPR98	1	1.0	1.0	0.021	3'-GPR98-chr5-91164214-0.033	5'-ARRDC3-chr5-91383317-0.008
CTB-12O2.1--FAM81B	1	1.0	1.0	0.267	3'-FAM81B-chr5-95450413-0.2	5'-CTB-12O2.1-chr5-151959816-0.333
BMS1P20--GLRX	1	1.0	1.0	0.043	3'-GLRX-chr5-95794811-0.002	5'-BMS1P20-chr22-22321319-0.083
SHANK2--GLRX	1	1.0	1.0	0.006	3'-GLRX-chr5-95796364-0.002	5'-SHANK2-chr11-71252527-0.01
GLRX--RP11-478C19.2	1	1.0	1.0	0.501	3'-RP11-478C19.2-chr12-110404844-1.0	5'-GLRX-chr5-95796365-0.002
ZNF256--GLRX	1	1.0	1.0	0.014	3'-GLRX-chr5-95796354-0.002	5'-ZNF256-chr19-57947694-0.027
CYP51A1--GLRX	1	1.0	1.0	0.002	3'-GLRX-chr5-95796364-0.002	5'-CYP51A1-chr7-92134779-0.001
ELL2--LRRC75A	1	1.0	1.0	0.001	3'-LRRC75A-chr17-16442016-0.0	5'-ELL2-chr5-95961848-0.001
RGMB--XPO5	1	1.0	1.0	0.014	3'-XPO5-chr6-43540128-0.015	5'-RGMB-chr5-98776814-0.014
RGMB--RFK	1	1.0	1.0	0.012	3'-RFK-chr9-76386966-0.01	5'-RGMB-chr5-98779657-0.014
PJA2--DDX46	1	1.0	1.0	0.005	3'-DDX46-chr5-134830161-0.003	5'-PJA2-chr5-109409956-0.007
ZNF497--PJA2	1	1.0	1.0	0.032	3'-PJA2-chr5-109383403-0.007	5'-ZNF497-chr19-58360608-0.056
PNPO--REEP5	1	1.0	1.0	0.053	3'-REEP5-chr5-112922227-0.1	5'-PNPO-chr17-47948288-0.006
RNH1--MCC	1	1.0	1.0	0.035	3'-MCC-chr5-113025432-0.067	5'-RNH1-chr11-506302-0.002
HSD17B4--RPL27	1	1.0	1.0	0.001	3'-RPL27-chr17-43002939-0.0	5'-HSD17B4-chr5-119478870-0.001
LINC01184--RP11-618P17.4	1	1.0	1.0	0.013	3'-RP11-618P17.4-chr19-34402413-0.003	5'-LINC01184-chr5-128083097-0.023
LYRM7--PTPRJ	1	1.0	1.0	0.009	3'-PTPRJ-chr11-48069877-0.009	5'-LYRM7-chr5-131201037-0.01
LARP4B--SHROOM1	1	1.0	1.0	0.035	3'-SHROOM1-chr5-132822555-0.059	5'-LARP4B-chr10-931723-0.012
HSPA4--RPL27A	1	1.0	1.0	0.002	3'-RPL27A-chr11-8685846-0.0	5'-HSPA4-chr5-133052295-0.003
ATOX1--SKP1	1	1.0	1.0	0.001	3'-SKP1-chr5-134174025-0.0	5'-ATOX1-chr5-151772036-0.001
PCBD2--SKP1	1	1.0	1.0	0.006	3'-SKP1-chr5-134174024-0.0	5'-PCBD2-chr5-134910466-0.013
FAM13B--PPP2CA	1	1.0	1.0	0.007	3'-PPP2CA-chr5-134206132-0.001	5'-FAM13B-chr5-138033107-0.013
MLLT4-AS1--PPP2CA	1	1.0	1.0	0.084	3'-PPP2CA-chr5-134215239-0.001	5'-MLLT4-AS1-chr6-167826766-0.167
CDKN2AIPNL--TMEM120B	1	1.0	1.0	0.032	3'-TMEM120B-chr12-121777789-0.062	5'-CDKN2AIPNL-chr5-134411907-0.002
C5orf24--MSLN	1	1.0	1.0	0.04	3'-MSLN-chr16-691942-0.077	5'-C5orf24-chr5-134859071-0.002
ANKRD10--C5orf24	1	1.0	1.0	0.002	3'-C5orf24-chr5-134859071-0.002	5'-ANKRD10-chr13-110912275-0.002
TMEM181--C5orf24	1	1.0	1.0	0.006	3'-C5orf24-chr5-134859728-0.002	5'-TMEM181-chr6-158584037-0.01
C5orf24--MNAT1	1	1.0	1.0	0.005	3'-MNAT1-chr14-60879765-0.007	5'-C5orf24-chr5-134859728-0.002
FARP1--H2AFY	1	1.0	1.0	0.004	3'-H2AFY-chr5-135399151-0.002	5'-FARP1-chr13-98143225-0.006
SMAD5--DENR	1	1.0	1.0	0.007	3'-DENR-chr12-122770795-0.008	5'-SMAD5-chr5-136178825-0.005
SCO1--SMAD5	1	1.0	1.0	0.005	3'-SMAD5-chr5-136179880-0.005	5'-SCO1-chr17-10692833-0.004
YBX3--HNRNPA0	1	1.0	1.0	0.003	3'-HNRNPA0-chr5-137753732-0.001	5'-YBX3-chr12-10723323-0.004
MGA--HNRNPA0	1	1.0	1.0	0.004	3'-HNRNPA0-chr5-137753182-0.001	5'-MGA-chr15-41668884-0.007
BRD8--CHN2	1	1.0	1.0	0.057	3'-CHN2-chr7-29402904-0.111	5'-BRD8-chr5-138178629-0.002
DBNL--HSPA9	1	1.0	1.0	0.002	3'-HSPA9-chr5-138560092-0.0	5'-DBNL-chr7-44044822-0.003
HSPA9--MRPS28	1	1.0	1.0	0.001	3'-MRPS28-chr8-80030083-0.001	5'-HSPA9-chr5-138575421-0.0
HSPA9--SNX14	1	1.0	1.0	0.004	3'-SNX14-chr6-85512407-0.008	5'-HSPA9-chr5-138572799-0.0
ACIN1--MATR3	1	1.0	1.0	0.003	3'-MATR3-chr5-139329756-0.001	5'-ACIN1-chr14-23077306-0.004
SPATA24--MYO6	1	1.0	1.0	0.019	3'-MYO6-chr6-75890266-0.001	5'-SPATA24-chr5-139404077-0.037
PCDHB11--CNDP2	1	1.0	1.0	0.029	3'-CNDP2-chr18-74521118-0.001	5'-PCDHB11-chr5-141202136-0.056
PCDHB11--NLK	1	1.0	1.0	0.037	3'-NLK-chr17-28062899-0.019	5'-PCDHB11-chr5-141201289-0.056
ARHGAP26--SGCD	1	1.0	1.0	0.212	3'-SGCD-chr5-156208637-0.333	5'-ARHGAP26-chr5-143147382-0.091
PARPBP--NR3C1	1	1.0	1.0	0.037	3'-NR3C1-chr5-143400854-0.067	5'-PARPBP-chr12-102124041-0.006
YIPF5--SKA2	1	1.0	1.0	0.003	3'-SKA2-chr17-59110546-0.002	5'-YIPF5-chr5-144170652-0.003
