#name	spanning reads	mapping score(1 is good)	seq agreement near breakpoint (1 is good)	avg frac of reads at loci in fusion	3' breakpoint	5' breakpoint
TAPBP--SPC24	1	1.0	1.0	0.006	3'-SPC24-chr19-11133559-0.011	5'-TAPBP-chr6-33314076-0.001
TAPBP--TTPAL	1	1.0	1.0	0.011	3'-TTPAL-chr20-44494603-0.021	5'-TAPBP-chr6-33314101-0.001
TAPBP--MAGT1	1	1.0	1.0	0.005	3'-MAGT1-chrX-77827469-0.008	5'-TAPBP-chr6-33314006-0.001
RABGEF1--TAPBP	1	1.0	1.0	0.003	3'-TAPBP-chr6-33314079-0.001	5'-RABGEF1-chr7-66685691-0.005
TAPBP--SOCS7	1	1.0	1.0	0.019	3'-SOCS7-chr17-38403968-0.038	5'-TAPBP-chr6-33314254-0.001
TAPBP--MARVELD3	1	1.0	1.0	0.023	3'-MARVELD3-chr16-71641969-0.045	5'-TAPBP-chr6-33314064-0.001
TAPBP--NFX1	1	1.0	1.0	0.011	3'-NFX1-chr9-33348718-0.02	5'-TAPBP-chr6-33314267-0.001
TMED10--NUDT3	1	1.0	1.0	0.003	3'-NUDT3-chr6-34286924-0.005	5'-TMED10-chr14-75176585-0.001
PPIL1--PSME3	1	1.0	1.0	0.004	3'-PSME3-chr17-42843751-0.002	5'-PPIL1-chr6-36875025-0.006
MYL12A--TBC1D22B	1	1.0	1.0	0.009	3'-TBC1D22B-chr6-37332969-0.017	5'-MYL12A-chr18-3254050-0.0
FOXP4--MTDH	1	1.0	1.0	0.002	3'-MTDH-chr8-97727099-0.002	5'-FOXP4-chr6-41599225-0.002
IRX3--FOXP4	1	1.0	1.0	0.003	3'-FOXP4-chr6-41600626-0.002	5'-IRX3-chr16-54286797-0.004
ERLIN2--FOXP4	1	1.0	1.0	0.009	3'-FOXP4-chr6-41602383-0.002	5'-ERLIN2-chr8-37744585-0.015
TAF8--GGT6	1	1.0	1.0	0.021	3'-GGT6-chr17-4557423-0.024	5'-TAF8-chr6-42077758-0.017
MRPS10--EIF2S3	1	1.0	1.0	0.002	3'-EIF2S3-chrX-24077969-0.003	5'-MRPS10-chr6-42217862-0.001
MRPS10--SLC25A32	1	1.0	1.0	0.007	3'-SLC25A32-chr8-103399645-0.014	5'-MRPS10-chr6-42217861-0.001
MRPS10--RP11-598P20.5	1	1.0	1.0	0.017	3'-RP11-598P20.5-chr8-43030530-0.033	5'-MRPS10-chr6-42217861-0.001
MRPS10--GNS	1	1.0	1.0	0.011	3'-GNS-chr12-64713867-0.02	5'-MRPS10-chr6-42217861-0.001
UQCR10--TRERF1	1	1.0	1.0	0.004	3'-TRERF1-chr6-42243362-0.008	5'-UQCR10-chr22-29769813-0.0
WDR37--XPO5	1	1.0	1.0	0.028	3'-XPO5-chr6-43535813-0.036	5'-WDR37-chr10-1056968-0.021
GTPBP2--PAFAH1B2	1	1.0	1.0	0.021	3'-PAFAH1B2-chr11-117168815-0.006	5'-GTPBP2-chr6-43617916-0.036
CCDC34--PTP4A1	1	1.0	1.0	0.004	3'-PTP4A1-chr6-63576987-0.003	5'-CCDC34-chr11-27357465-0.005
TRIP10--PTP4A1	1	1.0	1.0	0.005	3'-PTP4A1-chr6-63583377-0.003	5'-TRIP10-chr19-6741065-0.007
RHNO1--SMAP1	1	1.0	1.0	0.007	3'-SMAP1-chr6-70773421-0.011	5'-RHNO1-chr12-2877284-0.003
KHDC1--CDK17	1	1.0	0.5	0.031	3'-CDK17-chr12-96291678-0.024	5'-KHDC1-chr6-73270734-0.038
MTO1--COX7A2	1	1.0	0.5	0.011	3'-COX7A2-chr6-75237994-0.0	5'-MTO1-chr6-73466607-0.023
TOP2A--ME1	1	1.0	1.0	0.005	3'-ME1-chr6-83431045-0.007	5'-TOP2A-chr17-40398939-0.002
RP11-321N4.5--CEP162	1	1.0	1.0	0.18	3'-CEP162-chr6-84146787-0.026	5'-RP11-321N4.5-chr6-85593877-0.333
LYRM2--SNX14	1	1.0	1.0	0.009	3'-SNX14-chr6-85518050-0.011	5'-LYRM2-chr6-89638742-0.006
MTMR2--RARS2	1	1.0	1.0	0.008	3'-RARS2-chr6-87521524-0.009	5'-MTMR2-chr11-95923986-0.007
CYP51A1--AKIRIN2	1	1.0	1.0	0.004	3'-AKIRIN2-chr6-87681765-0.006	5'-CYP51A1-chr7-92135082-0.001
RNGTT--GOPC	1	1.0	1.0	0.019	3'-GOPC-chr6-117579066-0.008	5'-RNGTT-chr6-88963626-0.029
PM20D2--IFNAR1	1	1.0	1.0	0.013	3'-IFNAR1-chr21-33349068-0.01	5'-PM20D2-chr6-89162825-0.015
PM20D2--FKTN	1	1.0	1.0	0.02	3'-FKTN-chr9-105641116-0.026	5'-PM20D2-chr6-89153171-0.015
MCM4--PM20D2	1	1.0	1.0	0.009	3'-PM20D2-chr6-89164921-0.015	5'-MCM4-chr8-47962365-0.003
LYRM2--EMG1	1	1.0	1.0	0.005	3'-EMG1-chr12-6976530-0.003	5'-LYRM2-chr6-89638731-0.006
MDN1--ATP11A	1	1.0	1.0	0.018	3'-ATP11A-chr13-112848736-0.01	5'-MDN1-chr6-89742140-0.026
FAM213A--FUT9	1	1.0	1.0	0.056	3'-FUT9-chr6-96207969-0.111	5'-FAM213A-chr10-80432332-0.001
SERINC1--FBXL4	1	1.0	1.0	0.012	3'-FBXL4-chr6-98869538-0.018	5'-SERINC1-chr6-122444937-0.007
ATXN3--LACE1	1	1.0	1.0	0.059	3'-LACE1-chr6-108522461-0.048	5'-ATXN3-chr14-92040303-0.071
MCF2L--LACE1	1	1.0	1.0	0.03	3'-LACE1-chr6-108448985-0.048	5'-MCF2L-chr13-112902372-0.012
CDC40--LACE1	1	1.0	1.0	0.028	3'-LACE1-chr6-108525650-0.048	5'-CDC40-chr6-110193269-0.007
FAM213A--CDK19	1	1.0	1.0	0.015	3'-CDK19-chr6-110611522-0.03	5'-FAM213A-chr10-80432352-0.001
SERINC1--MCM10	1	1.0	1.0	0.006	3'-MCM10-chr10-13211109-0.005	5'-SERINC1-chr6-122471781-0.007
MAP7--MTFR2	1	1.0	1.0	0.017	3'-MTFR2-chr6-136244875-0.019	5'-MAP7-chr6-136550433-0.015
IFNGR1--MTDH	1	1.0	1.0	0.002	3'-MTDH-chr8-97701360-0.002	5'-IFNGR1-chr6-137203007-0.001
CITED2--IRX3	1	1.0	1.0	0.052	3'-IRX3-chr16-54284709-0.004	5'-CITED2-chr6-139373371-0.1
ZNF667-AS1--PEX3	1	1.0	1.0	0.17	3'-PEX3-chr6-143489371-0.006	5'-ZNF667-AS1-chr19-56478382-0.333
PPIL4--MTDH	1	1.0	1.0	0.004	3'-MTDH-chr8-97727494-0.002	5'-PPIL4-chr6-149546023-0.005
LATS1--HK1	1	1.0	1.0	0.031	3'-HK1-chr10-69343991-0.025	5'-LATS1-chr6-149680458-0.037
DYNLT1--SGMS1	1	1.0	1.0	0.016	3'-SGMS1-chr10-50623965-0.031	5'-DYNLT1-chr6-158637896-0.001
MMP24--EZR	1	1.0	1.0	0.028	3'-EZR-chr6-158770895-0.003	5'-MMP24-chr20-35278116-0.053
EZR--AKAP9	1	1.0	1.0	0.003	3'-AKAP9-chr7-92085602-0.003	5'-EZR-chr6-158818235-0.003
MRAP--SOD2	1	1.0	1.0	0.057	3'-SOD2-chr6-159693244-0.003	5'-MRAP-chr21-32314343-0.111
DSN1--SOD2	1	1.0	1.0	0.007	3'-SOD2-chr6-159693276-0.003	5'-DSN1-chr20-36752125-0.011
FGFR1OP--DNAJC3	1	1.0	1.0	0.013	3'-DNAJC3-chr13-95794986-0.006	5'-FGFR1OP-chr6-167040931-0.019
RPL30--PRKAR1B	1	1.0	1.0	0.006	3'-PRKAR1B-chr7-607455-0.013	5'-RPL30-chr8-98045545-0.0
KIF1C--PRKAR1B	1	1.0	1.0	0.013	3'-PRKAR1B-chr7-624599-0.013	5'-KIF1C-chr17-5026740-0.013
PSMG3--AFAP1L2	1	1.0	1.0	0.011	3'-AFAP1L2-chr10-114300252-0.02	5'-PSMG3-chr7-1569361-0.003
MGST1--PSMG3	1	1.0	1.0	0.002	3'-PSMG3-chr7-1569362-0.003	5'-MGST1-chr12-16354270-0.0
PSMG3--TXN	1	1.0	1.0	0.002	3'-TXN-chr9-110256510-0.0	5'-PSMG3-chr7-1569360-0.003
PSMG3--TAX1BP3	1	1.0	1.0	0.005	3'-TAX1BP3-chr17-3668606-0.008	5'-PSMG3-chr7-1569363-0.003
PDCD4--PSMG3	1	1.0	1.0	0.002	3'-PSMG3-chr7-1569362-0.003	5'-PDCD4-chr10-110875989-0.001
SNX8--MAD1L1	1	1.0	1.0	0.015	3'-MAD1L1-chr7-1816231-0.013	5'-SNX8-chr7-2314415-0.017
B4GALT1--MAD1L1	1	1.0	1.0	0.009	3'-MAD1L1-chr7-2014643-0.013	5'-B4GALT1-chr9-33167165-0.004
LRRC26--ACTB	1	1.0	1.0	0.003	3'-ACTB-chr7-5530562-0.0	5'-LRRC26-chr9-137169384-0.006
HSP90AA1--C1GALT1	1	1.0	1.0	0.003	3'-C1GALT1-chr7-7243684-0.006	5'-HSP90AA1-chr14-102139682-0.0
SCIN--EIF2S3	1	1.0	1.0	0.012	3'-EIF2S3-chrX-24077466-0.003	5'-SCIN-chr7-12652824-0.022
BZW2--CHERP	1	1.0	1.0	0.005	3'-CHERP-chr19-16542425-0.007	5'-BZW2-chr7-16706512-0.002
BUD31--BZW2	1	1.0	1.0	0.002	3'-BZW2-chr7-16706511-0.002	5'-BUD31-chr7-99410171-0.001
ZNF655--AHR	1	1.0	1.0	0.014	3'-AHR-chr7-17346127-0.01	5'-ZNF655-chr7-99571708-0.018
RPL28--KLHL7	1	1.0	1.0	0.002	3'-KLHL7-chr7-23175417-0.003	5'-RPL28-chr19-55386438-0.0
BNIP2--FAM221A	1	1.0	1.0	0.011	3'-FAM221A-chr7-23702642-0.014	5'-BNIP2-chr15-59689320-0.009
PNN--HNRNPA2B1	1	1.0	1.0	0.002	3'-HNRNPA2B1-chr7-26200746-0.0	5'-PNN-chr14-39180755-0.004
HNRNPA2B1--SAMD9	1	1.0	1.0	0.009	3'-SAMD9-chr7-93101337-0.018	5'-HNRNPA2B1-chr7-26200746-0.0
HNRNPA2B1--EEF1D	1	1.0	1.0	0.0	3'-EEF1D-chr8-143580074-0.0	5'-HNRNPA2B1-chr7-26200746-0.0
PSAT1--HIBADH	1	1.0	1.0	0.004	3'-HIBADH-chr7-27662883-0.005	5'-PSAT1-chr9-78330090-0.002
RP11-12G12.7--GARS	1	1.0	1.0	0.022	3'-GARS-chr7-30633893-0.002	5'-RP11-12G12.7-chr13-100088968-0.042
RABGEF1--RP9P	1	1.0	1.0	0.011	3'-RP9P-chr7-32930110-0.016	5'-RABGEF1-chr7-66682258-0.005
CDH1--RP11-379H18.1	1	1.0	1.0	0.073	3'-RP11-379H18.1-chr7-35699258-0.143	5'-CDH1-chr16-68801697-0.003
NRP1--SEPT7	1	1.0	1.0	0.002	3'-SEPT7-chr7-35905306-0.001	5'-NRP1-chr10-33334633-0.003
MTIF3--COA1	1	1.0	1.0	0.003	3'-COA1-chr7-43648654-0.002	5'-MTIF3-chr13-27450585-0.003
TDG--TBRG4	1	1.0	1.0	0.005	3'-TBRG4-chr7-45108959-0.004	5'-TDG-chr12-103980919-0.005
PSPH--GBAS	1	1.0	1.0	0.003	3'-GBAS-chr7-55999397-0.001	5'-PSPH-chr7-56051441-0.004
PSPH--ZNF720	1	1.0	1.0	0.007	3'-ZNF720-chr16-31759545-0.01	5'-PSPH-chr7-56034198-0.004
VGLL1--CCT6A	1	1.0	1.0	0.005	3'-CCT6A-chr7-56063989-0.001	5'-VGLL1-chrX-136548663-0.009
ZNF727--DEPDC5	1	1.0	1.0	0.094	3'-DEPDC5-chr22-31788738-0.045	5'-ZNF727-chr7-64078105-0.143
ZNF736--NDUFV3	1	1.0	1.0	0.028	3'-NDUFV3-chr21-42909100-0.002	5'-ZNF736-chr7-64336982-0.053
CRCP--ATP5A1	1	1.0	1.0	0.004	3'-ATP5A1-chr18-46081344-0.0	5'-CRCP-chr7-66152532-0.008
CLIP2--BAZ1B	1	1.0	1.0	0.009	3'-BAZ1B-chr7-73454417-0.004	5'-CLIP2-chr7-74311911-0.015
MCF2L--BAZ1B	1	1.0	1.0	0.008	3'-BAZ1B-chr7-73478571-0.004	5'-MCF2L-chr13-112902371-0.012
CLDN4--TBL2	1	1.0	1.0	0.002	3'-TBL2-chr7-73574515-0.004	5'-CLDN4-chr7-73799830-0.0
RPL27A--TBL2	1	1.0	1.0	0.002	3'-TBL2-chr7-73574437-0.004	5'-RPL27A-chr11-8685846-0.0
ABHD11--KLK7	1	1.0	0.5	0.003	3'-KLK7-chr19-50976804-0.001	5'-ABHD11-chr7-73738754-0.004
ABHD11--KANTR	1	1.0	1.0	0.036	3'-KANTR-chrX-53129889-0.067	5'-ABHD11-chr7-73738807-0.004
CLDN4--TULP3	1	1.0	1.0	0.004	3'-TULP3-chr12-2938782-0.009	5'-CLDN4-chr7-73828726-0.0
CLDN4--CCNB1IP1	1	1.0	1.0	0.003	3'-CCNB1IP1-chr14-20313808-0.006	5'-CLDN4-chr7-73799832-0.0
CLDN4--GLTP	1	1.0	1.0	0.011	3'-GLTP-chr12-109851901-0.023	5'-CLDN4-chr7-73827682-0.0
CLDN4--LEPROTL1	1	1.0	1.0	0.001	3'-LEPROTL1-chr8-30102747-0.002	5'-CLDN4-chr7-73799887-0.0
RFC2--TMED10	1	1.0	1.0	0.001	3'-TMED10-chr14-75132159-0.001	5'-RFC2-chr7-74254397-0.001
RFC2--VPS33A	1	1.0	1.0	0.009	3'-VPS33A-chr12-122231827-0.016	5'-RFC2-chr7-74254421-0.001
RFC2--EIF2S3	1	1.0	1.0	0.002	3'-EIF2S3-chrX-24077465-0.003	5'-RFC2-chr7-74254397-0.001
RFC2--PMPCB	1	1.0	1.0	0.002	3'-PMPCB-chr7-103323035-0.002	5'-RFC2-chr7-74254397-0.001
GTF2I--PMPCB	1	1.0	1.0	0.002	3'-PMPCB-chr7-103323642-0.002	5'-GTF2I-chr7-74691090-0.001
FASN--POR	1	1.0	1.0	0.002	3'-POR-chr7-75986854-0.001	5'-FASN-chr17-82098238-0.002
YWHAG--NFIX	1	1.0	1.0	0.003	3'-NFIX-chr19-13098766-0.003	5'-YWHAG-chr7-76359017-0.002
NDUFB1--SLC25A40	1	1.0	1.0	0.007	3'-SLC25A40-chr7-87876200-0.014	5'-NDUFB1-chr14-92117644-0.001
E2F5--GTPBP10	1	1.0	1.0	0.033	3'-GTPBP10-chr7-90370700-0.006	5'-E2F5-chr8-85208053-0.059
FAM133B--AKAP9	1	1.0	1.0	0.004	3'-AKAP9-chr7-92110970-0.003	5'-FAM133B-chr7-92568435-0.004
CYP51A1--MAGT1	1	1.0	1.0	0.005	3'-MAGT1-chrX-77827468-0.008	5'-CYP51A1-chr7-92134474-0.001
UQCRB--KRIT1	1	1.0	1.0	0.005	3'-KRIT1-chr7-92237927-0.009	5'-UQCRB-chr8-96232594-0.001
GPR56--SLC25A13	1	1.0	1.0	0.007	3'-SLC25A13-chr7-96125222-0.01	5'-GPR56-chr16-57641685-0.004
RNF24--LMTK2	1	1.0	1.0	0.013	3'-LMTK2-chr7-98209629-0.019	5'-RNF24-chr20-3930671-0.008
ARPC1B--ANKRD27	1	1.0	1.0	0.005	3'-ANKRD27-chr19-32652217-0.01	5'-ARPC1B-chr7-99394698-0.001
VCL--PDAP1	1	1.0	1.0	0.003	3'-PDAP1-chr7-99394698-0.001	5'-VCL-chr10-73998288-0.004
TMED2--ZNF655	1	1.0	1.0	0.009	3'-ZNF655-chr7-99576451-0.018	5'-TMED2-chr12-123586894-0.001
ZKSCAN1--PROSER3	1	1.0	1.0	0.075	3'-PROSER3-chr19-35770885-0.143	5'-ZKSCAN1-chr7-100023565-0.007
COPS6--ZNF462	1	1.0	1.0	0.011	3'-ZNF462-chr9-106925542-0.021	5'-COPS6-chr7-100091904-0.001
FTH1--COPS6	1	1.0	1.0	0.001	3'-COPS6-chr7-100091907-0.001	5'-FTH1-chr11-61967631-0.0
LRRC75A-AS1--TAF6	1	1.0	1.0	0.103	3'-TAF6-chr7-100114269-0.005	5'-LRRC75A-AS1-chr17-16439415-0.2
TYMS--TAF6	1	1.0	1.0	0.003	3'-TAF6-chr7-100114271-0.005	5'-TYMS-chr18-662321-0.001
MKRN1--GNB2	1	1.0	1.0	0.005	3'-GNB2-chr7-100679168-0.002	5'-MKRN1-chr7-140479517-0.007
ORAI2--TTC39C	1	1.0	1.0	0.034	3'-TTC39C-chr18-24135599-0.02	5'-ORAI2-chr7-102448398-0.048
ALKBH4--ZNF468	1	1.0	1.0	0.022	3'-ZNF468-chr19-52839167-0.037	5'-ALKBH4-chr7-102464859-0.007
PPP1R37--COG5	1	1.0	1.0	0.057	3'-COG5-chr7-107349604-0.038	5'-PPP1R37-chr19-45092118-0.077
THAP5--GRTP1	1	1.0	1.0	0.007	3'-GRTP1-chr13-113364092-0.009	5'-THAP5-chr7-108563318-0.006
AC004112.4--IMMP2L	1	1.0	1.0	0.03	3'-IMMP2L-chr7-111561924-0.003	5'-AC004112.4-chr7-112387398-0.056
SMU1--MDFIC	1	1.0	1.0	0.066	3'-MDFIC-chr7-115018738-0.125	5'-SMU1-chr9-33076674-0.006
FAM213A--TES	1	1.0	1.0	0.007	3'-TES-chr7-116258211-0.014	5'-FAM213A-chr10-80432996-0.001
POLE2--AASS	1	1.0	1.0	0.039	3'-AASS-chr7-122078016-0.048	5'-POLE2-chr14-49688234-0.03
NRF1--NDUFA5	1	1.0	1.0	0.023	3'-NDUFA5-chr7-123550589-0.001	5'-NRF1-chr7-129690546-0.045
LAMP2--POT1	1	1.0	1.0	0.007	3'-POT1-chr7-124842968-0.014	5'-LAMP2-chrX-120469297-0.001
TNPO3--SND1	1	1.0	1.0	0.009	3'-SND1-chr7-128092592-0.011	5'-TNPO3-chr7-129055111-0.007
FAM83A--RBM28	1	1.0	0.5	0.005	3'-RBM28-chr7-128343790-0.007	5'-FAM83A-chr8-123183209-0.004
HILPDA--IDH2	1	1.0	1.0	0.002	3'-IDH2-chr15-90095127-0.001	5'-HILPDA-chr7-128458417-0.002
METTL2B--CXCL16	1	1.0	1.0	0.005	3'-CXCL16-chr17-4733942-0.002	5'-METTL2B-chr7-128502621-0.008
CALU--ZC3H13	1	1.0	0.5	0.003	3'-ZC3H13-chr13-46003251-0.005	5'-CALU-chr7-128759038-0.001
RBM33--TNPO3	1	1.0	1.0	0.015	3'-TNPO3-chr7-128990103-0.007	5'-RBM33-chr7-155665254-0.024
MECP2--KLHDC10	1	1.0	1.0	0.011	3'-KLHDC10-chr7-130131123-0.017	5'-MECP2-chrX-154097698-0.005
JMJD1C--CHCHD3	1	1.0	1.0	0.005	3'-CHCHD3-chr7-132885746-0.001	5'-JMJD1C-chr10-63466016-0.008
SCAF11--EXOC4	1	1.0	1.0	0.007	3'-EXOC4-chr7-134065758-0.009	5'-SCAF11-chr12-45990585-0.005
AGBL3--ERBB3	1	1.0	1.0	0.052	3'-ERBB3-chr12-56100939-0.02	5'-AGBL3-chr7-134988662-0.083
TMEM140--DHTKD1	1	1.0	1.0	0.011	3'-DHTKD1-chr10-12121434-0.008	5'-TMEM140-chr7-135164985-0.015
ANKRD40--TRIM24	1	1.0	1.0	0.021	3'-TRIM24-chr7-138584904-0.011	5'-ANKRD40-chr17-50693853-0.031
SAMHD1--ZC3HAV1	1	1.0	1.0	0.005	3'-ZC3HAV1-chr7-139047087-0.005	5'-SAMHD1-chr20-36951672-0.006
TAF1D--C7orf55-LUC7L2	1	1.0	1.0	0.014	3'-C7orf55-LUC7L2-chr7-139423115-0.023	5'-TAF1D-chr11-93741494-0.005
RBM38--HIPK2	1	1.0	1.0	0.012	3'-HIPK2-chr7-139567667-0.007	5'-RBM38-chr20-57409324-0.017
FTH1--EZH2	1	1.0	1.0	0.002	3'-EZH2-chr7-148884217-0.003	5'-FTH1-chr11-61967631-0.0
UBE2V2--PCM1	1	1.0	1.0	0.003	3'-PCM1-chr8-18011336-0.004	5'-UBE2V2-chr8-48043182-0.001
SKA2--PCM1	1	1.0	1.0	0.005	3'-PCM1-chr8-18028785-0.004	5'-SKA2-chr17-59110552-0.005
ENTPD4--CLYBL	1	1.0	1.0	0.021	3'-CLYBL-chr13-99696638-0.022	5'-ENTPD4-chr8-23457672-0.02
PCMTD1--PPP2R2A	1	1.0	1.0	0.007	3'-PPP2R2A-chr8-26371120-0.003	5'-PCMTD1-chr8-51899089-0.012
LEPROTL1--CRISPLD2	1	1.0	1.0	0.005	3'-CRISPLD2-chr16-84890581-0.009	5'-LEPROTL1-chr8-30106060-0.002
TEX15--PARN	1	1.0	1.0	0.033	3'-PARN-chr16-14617652-0.007	5'-TEX15-chr8-30881670-0.059
SMIM19--N4BP1	1	1.0	1.0	0.013	3'-N4BP1-chr16-48609232-0.023	5'-SMIM19-chr8-42552972-0.004
CSTB--FNTA	1	1.0	1.0	0.007	3'-FNTA-chr8-43085780-0.015	5'-CSTB-chr21-43776305-0.0
FBXW4--FNTA	1	1.0	1.0	0.037	3'-FNTA-chr8-43082081-0.015	5'-FBXW4-chr10-101679039-0.059
POMK--SYAP1	1	1.0	1.0	0.053	3'-SYAP1-chrX-16761432-0.005	5'-POMK-chr8-43124001-0.1
RBM3--POMK	1	1.0	1.0	0.051	3'-POMK-chr8-43123907-0.1	5'-RBM3-chrX-48578285-0.002
STK26--RPS20	1	1.0	1.0	0.004	3'-RPS20-chr8-56074155-0.0	5'-STK26-chrX-132054764-0.007
RPS20--TPM4	1	1.0	1.0	0.001	3'-TPM4-chr19-16076698-0.001	5'-RPS20-chr8-56074159-0.0
RPS17--RAB2A	1	1.0	1.0	0.001	3'-RAB2A-chr8-60621995-0.001	5'-RPS17-chr15-82540453-0.0
ASPH--NFIB	1	1.0	1.0	0.004	3'-NFIB-chr9-14088328-0.006	5'-ASPH-chr8-61714506-0.002
PPME1--RDH10	1	1.0	1.0	0.073	3'-RDH10-chr8-73324561-0.143	5'-PPME1-chr11-74230306-0.003
USP16--WWP1	1	1.0	1.0	0.009	3'-WWP1-chr8-86467484-0.011	5'-USP16-chr21-29024778-0.006
DPY19L4--MORN3	1	1.0	1.0	0.026	3'-MORN3-chr12-121651992-0.022	5'-DPY19L4-chr8-94740487-0.03
PTDSS1--CHMP1B	1	1.0	1.0	0.003	3'-CHMP1B-chr18-11854443-0.002	5'-PTDSS1-chr8-96334851-0.004
TAF2--LAPTM4B	1	1.0	1.0	0.005	3'-LAPTM4B-chr8-97852593-0.005	5'-TAF2-chr8-119832789-0.005
RPL30--LAPTM4B	1	1.0	1.0	0.003	3'-LAPTM4B-chr8-97852592-0.005	5'-RPL30-chr8-98045545-0.0
SPATA33--RPL30	1	1.0	1.0	0.012	3'-RPL30-chr8-98045400-0.0	5'-SPATA33-chr16-89658211-0.024
RPL30--NSRP1	1	1.0	1.0	0.004	3'-NSRP1-chr17-30159752-0.007	5'-RPL30-chr8-98043246-0.0
ATAD2--RNF19A	1	1.0	1.0	0.005	3'-RNF19A-chr8-100288924-0.008	5'-ATAD2-chr8-123392928-0.002
CARKD--YWHAZ	1	1.0	1.0	0.007	3'-YWHAZ-chr8-100948902-0.0	5'-CARKD-chr13-110615647-0.014
YWHAZ--GRHL2	1	1.0	1.0	0.003	3'-GRHL2-chr8-101593613-0.006	5'-YWHAZ-chr8-100946278-0.0
RPS19--KB-1562D12.1	1	1.0	0.5	0.004	3'-KB-1562D12.1-chr8-101491586-0.009	5'-RPS19-chr19-41861175-0.0
CTD-2192J16.20--BAALC-AS1	1	1.0	1.0	0.129	3'-BAALC-AS1-chr8-103280358-0.167	5'-CTD-2192J16.20-chr19-12576332-0.091
LIPG--SLC25A32	1	1.0	1.0	0.009	3'-SLC25A32-chr8-103399663-0.014	5'-LIPG-chr18-49560981-0.003
LLPH--SLC25A32	1	1.0	1.0	0.009	3'-SLC25A32-chr8-103399650-0.014	5'-LLPH-chr12-66130744-0.003
RPS6--RAD21	1	1.0	1.0	0.001	3'-RAD21-chr8-116874798-0.001	5'-RPS6-chr9-19376653-0.0
ENOSF1--MAL2	1	1.0	1.0	0.009	3'-MAL2-chr8-119245670-0.004	5'-ENOSF1-chr18-712675-0.014
TAF2--FAM49B	1	1.0	1.0	0.004	3'-FAM49B-chr8-129846876-0.003	5'-TAF2-chr8-119832834-0.005
ULK1--ATAD2	1	1.0	1.0	0.019	3'-ATAD2-chr8-123353114-0.002	5'-ULK1-chr12-131901074-0.036
NUDT13--EFR3A	1	1.0	1.0	0.077	3'-EFR3A-chr8-131979415-0.011	5'-NUDT13-chr10-73123369-0.143
CHRAC1--SPC24	1	1.0	1.0	0.009	3'-SPC24-chr19-11133818-0.011	5'-CHRAC1-chr8-140516052-0.008
CHRAC1--ZNF426	1	1.0	1.0	0.022	3'-ZNF426-chr19-9528185-0.036	5'-CHRAC1-chr8-140515997-0.008
PTK2--AGO2	1	1.0	1.0	0.014	3'-AGO2-chr8-140572932-0.015	5'-PTK2-chr8-141001282-0.014
TCF25--EEF1D	1	1.0	1.0	0.003	3'-EEF1D-chr8-143586853-0.0	5'-TCF25-chr16-89873859-0.005
EPS8L2--EEF1D	1	1.0	1.0	0.013	3'-EEF1D-chr8-143586856-0.0	5'-EPS8L2-chr11-710486-0.026
MAF1--B4GALT5	1	1.0	1.0	0.008	3'-B4GALT5-chr20-49635103-0.012	5'-MAF1-chr8-144107610-0.004
HGH1--BRD4	1	1.0	1.0	0.029	3'-BRD4-chr19-15244727-0.005	5'-HGH1-chr8-144140724-0.053
ATN1--ARHGAP39	1	1.0	1.0	0.043	3'-ARHGAP39-chr8-144530055-0.071	5'-ATN1-chr12-6942164-0.015
RNase_MRP--RPL8	1	1.0	1.0	0.071	3'-RPL8-chr8-144792079-0.0	5'-RNase_MRP-chr9-35658018-0.143
ZNF397--ZNF250	1	1.0	1.0	0.011	3'-ZNF250-chr8-144901422-0.008	5'-ZNF397-chr18-35249798-0.014
CD82--KIAA0020	1	1.0	1.0	0.002	3'-KIAA0020-chr9-2777729-0.003	5'-CD82-chr11-44594690-0.001
ZFP82--LURAP1L	1	1.0	1.0	0.015	3'-LURAP1L-chr9-12822122-0.011	5'-ZFP82-chr19-36418644-0.02
CSTB--CDKN2A	1	1.0	1.0	0.001	3'-CDKN2A-chr9-21971211-0.001	5'-CSTB-chr21-43776295-0.0
FAM134C--CDKN2A	1	1.0	1.0	0.009	3'-CDKN2A-chr9-21971209-0.001	5'-FAM134C-chr17-42609384-0.018
RP11-764K9.4--ACO1	1	1.0	1.0	0.105	3'-ACO1-chr9-32444007-0.009	5'-RP11-764K9.4-chr9-63850207-0.2
BAG1--B4GALT1	1	1.0	1.0	0.012	3'-B4GALT1-chr9-33167162-0.004	5'-BAG1-chr9-33255310-0.02
CHMP5--CTCF	1	1.0	1.0	0.013	3'-CTCF-chr16-67616840-0.025	5'-CHMP5-chr9-33281506-0.001
RP11-12G12.7--UBAP1	1	1.0	1.0	0.024	3'-UBAP1-chr9-34252428-0.006	5'-RP11-12G12.7-chr13-100088949-0.042
FAM219A--SEC11A	1	1.0	1.0	0.026	3'-SEC11A-chr15-84716139-0.002	5'-FAM219A-chr9-34439351-0.05
FN3KRP--VCP	1	1.0	1.0	0.039	3'-VCP-chr9-35072630-0.001	5'-FN3KRP-chr17-82727987-0.077
TJP2--FIRRE	1	1.0	0.5	0.027	3'-FIRRE-chrX-131745470-0.042	5'-TJP2-chr9-69156088-0.012
NR6A1--TJP2	1	1.0	1.0	0.025	3'-TJP2-chr9-69255195-0.012	5'-NR6A1-chr9-124771255-0.038
