sample,fusion genes,chrom1,base1,strand1,chrom2,base2,strand2,gap (kb),spanning pairs,spanning reads,inframe,aligns,rearrangement,contig,contig break,classification,known
DepMap_AS010_v1_K562.refine.bam.fastq,UHRF1BP1L:GPR75-ASB3,chr12,100142592,-,chr2,53716743,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/129893587/ccs/44_1461,280,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SCYL2:SRP9,chr12,100267396,+,chr1,225777935,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/209782610/ccs/4609_6128,153,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,PARPBP:RPL22,chr12,102124041,+,chr1,6197756,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/207357662/ccs/6373_7040,238,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,C12orf76:LINC00339,chr12,110048363,-,chr1,22030280,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/53745138/ccs/44_1146,176,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,C12orf76:IARS,chr12,110048363,-,chr9,92229126,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/43976244/ccs/4046_5199,183,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,LINC00467:SLC24A1,chr1,211396831,+,chr15,65625817,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/127667746/ccs/8607_9531,412,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RFC5:LIMS1,chr12,118016892,+,chr2,108672325,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/245564243/ccs/3431_4471,145,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ANAPC5:KDM1B,chr12,121335533,-,chr6,18217733,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/145689416/ccs/2826_5949,1026,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RSRC2:RAB3GAP1,chr12,122526848,-,chr2,135150369,+,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/161157607/ccs/991_2581,140,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SETD8:MTA1,chr12,123384208,+,chr14,105469467,+,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/60166094/ccs/6813_7755,138,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ZNF605:YARS,chr12,132933035,-,chr1,32786447,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/176031396/ccs/2010_3872,361,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RAP1GAP:OGT,chr1,21613628,-,chrX,71547907,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/66521950/ccs/2149_5460,142,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,LYPLAL1:TTC14,chr1,219193251,+,chr3,180607648,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/255856406/ccs/5182_7113,373,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,BCAT1:TRAPPC12,chr12,24948927,-,chr2,3478846,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/143003414/ccs/2300_2897,156,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,LBR:PGK1,chr1,225419715,-,chrX,78123195,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/93391616/ccs/11592_13080,549,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,H3F3A:NME2,chr1,226062811,+,chr17,51168242,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/236065130/ccs/2576_3148,101,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,GALNT2:EEF1B2,chr1,230203290,+,chr2,206161346,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/251005066/ccs/43_988,446,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,KIAA1551:SRSF11,chr12,31970356,+,chr1,70221615,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/41093991/ccs/2985_4272,342,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,EFCAB2:SLC38A6,chr1,245059458,+,chr14,61078830,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/116983641/ccs/541_1036,219,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SMYD3:LINC00977,chr1,245915530,-,chr8,129223369,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/2231088/ccs/7025_8204,441,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SLC38A2:MALAT1,chr12,46366864,-,chr11,65504326,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/94507022/ccs/3232_4283,915,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,HDAC7:SET,chr12,47819767,-,chr9,128691170,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/100667723/ccs/7741_9124,140,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SENP1:ATG4C,chr12,48063710,-,chr1,62841428,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/210174197/ccs/3773_6066,1794,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TUBA1C:PTBP3,chr12,49265184,+,chr9,112231413,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/109446022/ccs/3450_5266,146,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SPATS2:RPL23,chr12,49367587,+,chr17,38852732,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/26610571/ccs/44_663,276,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RSRP1:HSPA5,chr1,25245150,-,chr9,125237154,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/243534221/ccs/4042_5836,885,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RSRP1:MFF,chr1,25337040,-,chr2,227332419,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/166007077/ccs/4163_5900,1204,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TMEM50A:C6orf203,chr1,25351693,+,chr6,107039749,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/178586339/ccs/4451_5717,429,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,NFE2:PTCD3,chr12,54300801,-,chr2,86136521,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/259854172/ccs/9125_9856,217,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RP11-644F5.10:RAD51C,chr12,55719223,+,chr17,58720746,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/119216058/ccs/12154_12908,357,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,MYL6:HNRNPA3,chr12,56159622,+,chr2,177215978,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/221516342/ccs/7217_8507,112,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,MYL6:BRD9,chr12,56159622,+,chr5,891854,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/120980948/ccs/4060_4331,134,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,MYL6:VARS2,chr12,56159622,+,chr6,30914805,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/219939628/ccs/6361_10960,112,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,R3HDM2:EBLN3,chr12,57395749,-,chr9,37086668,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/150212001/ccs/4289_5580,137,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,DDIT3:SNAPC1,chr12,57517706,-,chr14,61776095,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/240454822/ccs/4861_5379,144,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,HMGN2:RAB12,chr1,26473527,+,chr18,8624938,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/193400574/ccs/5776_7125,168,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,NCAPD2:HMGB3,chr12,6495225,+,chrX,150985595,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/20057575/ccs/4475_5288,188,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CPSF6:RPL5,chr12,69262562,+,chr1,92841766,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/161549750/ccs/3492_3853,207,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CPSF6:COA1,chr12,69262562,+,chr7,43633408,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/2099772/ccs/4165_6029,1173,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RP11-81H3.2:ARHGAP18,chr12,74151002,-,chr6,129618852,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/113840439/ccs/1742_2966,624,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RCC1:NUP107,chr1,28508901,+,chr12,68715627,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/62132338/ccs/3590_5140,149,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RCC1:CCT4,chr1,28508905,+,chr2,61880394,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/65146341/ccs/9646_11380,153,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RCC1:DBNL,chr1,28508905,+,chr7,44052867,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/183701757/ccs/3218_5211,154,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RCC1:CDC14B,chr1,28508905,+,chr9,96551872,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/190649503/ccs/1941_4312,153,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SRSF4:ATP7B,chr1,29181646,-,chr13,51944291,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/256314985/ccs/3318_6991,253,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SRSF4:NCKAP1,chr1,29181646,-,chr2,182942163,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/114692677/ccs/9029_10873,243,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,MRPL42:TMCC1,chr12,93487660,+,chr3,129880559,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/35197785/ccs/4455_5521,456,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,NDUFA12:RPL18A,chr12,95002806,-,chr19,17862094,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/67765996/ccs/6231_6745,134,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,NDUFA12:SEMA4C,chr12,95002806,-,chr2,96867926,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/19990089/ccs/3810_7359,115,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CDK17:PPP1R21,chr12,96399986,-,chr2,48474683,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/253694967/ccs/9427_11757,428,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,IKBIP:PSMB1,chr12,98644523,-,chr6,170549113,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/6884891/ccs/1410_2390,268,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,PUM1:EIF2S3,chr1,31059299,-,chrX,24076722,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/5440669/ccs/7179_8006,361,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,MYO16:EZH2,chr13,108823278,+,chr7,148815546,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/147458258/ccs/2403_4355,940,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RASA3:PTP4A3,chr13,114132435,-,chr8,141426939,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/252188091/ccs/7705_8670,166,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,UPF3A:PPHLN1,chr13,114282943,+,chr12,42393570,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/177211869/ccs/74_1206,227,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TSSK3:BLMH,chr1,32353541,+,chr17,30286851,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/76222441/ccs/7419_9322,239,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,MIPEP:SRSF1,chr13,23886333,-,chr17,58005041,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/101123583/ccs/3246_4345,481,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,POLR1D:RAB10,chr13,27622009,+,chr2,26098662,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/251528376/ccs/5724_6715,156,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,AK2:BIRC2,chr1,33024442,-,chr11,102350346,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/227872502/ccs/3703_5821,272,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,AK2:UBXN8,chr1,33024442,-,chr8,30744328,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/142411171/ccs/5249_5776,271,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ELF1:CT45A10,chr13,41019228,-,chrX,135885350,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/129565564/ccs/6644_7511,102,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SLC25A30:CCNB1IP1,chr13,45408927,-,chr14,20315618,-,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/241308479/ccs/5717_6972,407,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CDADC1:SEP15,chr13,49255913,+,chr1,86880725,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/135726019/ccs/1540_3164,351,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,MACF1:TUBGCP6,chr1,39205131,+,chr22,50220015,-,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/205654268/ccs/7370_9116,353,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TRIT1:NDUFAF1,chr1,39883318,-,chr15,41388522,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/266277325/ccs/4591_5094,189,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CTPS1:RANBP1,chr1,41007545,+,chr22,20125308,+,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/61412550/ccs/4399_5175,176,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,FOXJ3:RBX1,chr1,42311050,-,chr22,40953555,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/185928209/ccs/5549_6197,227,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CCDC23:CMC4,chr1,42816431,-,chrX,155064033,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/211686336/ccs/7209_7931,294,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RNU6-8:EMC4,chr14,32203163,-,chr15,34227693,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/229835576/ccs/9116_9937,109,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,PRPF39:LINC01176,chr14,45084249,+,chr7,30402912,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/158339085/ccs/7526_8219,134,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,PYGL:SBNO1,chr14,50923969,-,chr12,123348133,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/70848203/ccs/44_2951,693,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,AKR1A1:NARF,chr1,45551155,+,chr17,82485497,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/198837389/ccs/5560_6393,338,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,AKR1A1:VAPA,chr1,45551155,+,chr18,9936110,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/111742505/ccs/7196_8411,82,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,LRRC41:OAZ1,chr1,46303124,-,chr19,2271385,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/230033572/ccs/46_937,220,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,ZBTB25:ACTR3,chr14,64490361,-,chr2,113951479,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/170788204/ccs/74_1632,360,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,MAX:DEDD2,chr14,65093708,-,chr19,42209840,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/36899740/ccs/11141_12827,314,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,MKNK1:CHCHD6,chr1,46594113,-,chr3,126953025,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/163124440/ccs/8260_8978,220,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,PSEN1:BLVRB,chr14,73148094,+,chr19,40451492,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/167643363/ccs/1989_2666,295,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,AC145212.2:UBB,chr14_GL000194v1_random,112792,-,chr17,16381902,+,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/236720345/ccs/4536_5601,227,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,AC145212.2:ZNRF2,chr14_GL000194v1_random,112792,-,chr7,30323642,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/81855201/ccs/1971_2900,108,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TXNDC12:SDHA,chr1,52041537,-,chr5,225883,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/157747972/ccs/9115_12090,1235,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,KNSTRN:SNX14,chr15,40383322,+,chr6,85530275,-,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/61932991/ccs/3926_5100,147,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CASC5:RPS2,chr15,40594392,+,chr16,1962270,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/263325034/ccs/1525_1874,131,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SNAP23:GALT,chr15,42511903,+,chr9,34650369,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/177209384/ccs/5394_5746,138,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TMEM62:LRRFIP2,chr15,43138619,+,chr3,37173026,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/196544017/ccs/5746_8086,770,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,EIF3J-AS1:RPS6KC1,chr15,44535263,-,chr1,213242569,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/199233050/ccs/3156_4858,499,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,BLOC1S6:SFPQ,chr15,45587525,+,chr1,35178036,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/44437600/ccs/2183_2555,149,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,GALK2:SRP9,chr15,49292537,+,chr1,225777935,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/265749483/ccs/44_2347,1006,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,GABPB1:CREM,chr15,50300789,-,chr10,35211656,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/209128548/ccs/74_1240,950,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,TMOD3:SRP9,chr15,51869373,+,chr1,225777935,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/91422809/ccs/6696_8602,542,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,FAM214A:ECHDC1,chr15,52678006,-,chr6,127327144,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/72419431/ccs/1187_2372,414,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RAB27A:SRP9,chr15,55270165,-,chr1,225777935,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/257690056/ccs/3576_5162,219,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,SLTM:RBPJ,chr15,58912563,-,chr4,26430419,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/69862972/ccs/74_1252,581,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RP11-321G12.1:CLEC2D,chr15,63398467,+,chr12,9680923,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/255399452/ccs/44_2716,533,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,KIAA0101:LAPTM4B,chr15,64376743,-,chr8,97851397,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/156959517/ccs/4718_6282,362,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,DPP8:PPP2R5C,chr15,65507243,-,chr14,101912401,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/100340340/ccs/5915_6720,582,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RAB11A:RPL18A,chr15,65792649,+,chr19,17862918,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/67835190/ccs/8895_9326,180,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,LINC01169:SDCCAG3,chr15,66582248,+,chr9,136405978,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/232852639/ccs/9524_10223,85,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RNU6-1:DPM2,chr15,67839939,+,chr9,127936655,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/187830759/ccs/4678_5570,108,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CLN6:C11orf73,chr15,68218536,-,chr11,86344603,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/102044345/ccs/937_1449,319,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CPEB1:EEF1E1,chr15,82571344,-,chr6,8080030,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/61015492/ccs/8690_10082,764,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,MRPS11:POLR2E,chr15,88472725,+,chr19,1091907,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/182716127/ccs/4625_5887,293,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,KIF7:C14orf2,chr15,89652603,-,chr14,103912694,-,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/248713473/ccs/3586_4409,417,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CRTC3-AS1:SEPSECS,chr15,90713167,-,chr4,25159107,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/46399762/ccs/1391_2588,297,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CHD2:PGBD2,chr15,92901299,+,chr1,248917279,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/226560428/ccs/3490_5419,637,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RSL1D1:UBE2A,chr16,11847668,-,chrX,119583127,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/128456588/ccs/4209_5920,416,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,GNPTG:CTBP1,chr16,1352306,+,chr4,1241519,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/71697154/ccs/3978_6428,185,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,GNPTG:SET,chr16,1352306,+,chr9,128691170,+,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/25299087/ccs/4401_5224,215,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,PDXDC1:LINC00152,chr16,15001788,+,chr2,87521207,+,Inf,0,1,FALSE,TRUE,TRUE,m84063_230620_211331_s3/195297441/ccs/6276_6832,269,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,HN1L:HNRNPA2B1,chr16,1698843,+,chr7,26195909,-,Inf,0,1,TRUE,TRUE,TRUE,m84056_230620_213907_s3/78451534/ccs/1932_3268,454,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,RPL22:PSMB1,chr1,6192930,-,chr6,170549113,-,Inf,0,1,TRUE,TRUE,TRUE,m84063_230620_211331_s3/119410361/ccs/427_1399,264,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,CDR2:FOXK2,chr16,22429796,-,chr17,82582741,+,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/203883515/ccs/6554_10364,1049,PotentialTransSplicing,-
DepMap_AS010_v1_K562.refine.bam.fastq,WASIR2:MOB1A,chr16,23085,+,chr2,74159254,-,Inf,0,1,FALSE,TRUE,TRUE,m84056_230620_213907_s3/251137799/ccs/1036_1951,187,PotentialTransSplicing,-
